iterationName,wID,aID,origText,rt,response,tangram,targetAudience,uttLengthWords,trial_index,time_elapsed,gameId,playerId,trial_type
comprehension_batch2,5e767f5324d7c91f915948a6,600df255d40c463f854d5811,man standing still with hands in front of him,15853.149999995367,D,D,ownGroup,9,3,44065,JP4KRrdASPaZ6Yooo,o7sPurKB299KjuJK5,html-button-response
comprehension_batch2,5ebe79b7bd76501da28df8b1,600df2360c8bdf6105293f55,"It looks like a person on their knees, maybe a lady with a big dress and a hat. It's the shortest figure of all. Most of the tangram pieces are towards the bottom.",2926.88499999349,92,B,ownGroup,35,6,73953,WXEAiwy3fGXsLfgTM,fwktYPNXpfQMdCLr9,html-slider-response
comprehension_batch2,5dc1fafa81677d16a8a2d8cb,600df1fd6d2a06660548673b,"looks like an angel praying, he's on his knees with wings on the right. he's looking up",1660.6800000008661,95,B,otherGroup,19,10,135228,WXEAiwy3fGXsLfgTM,eRsyj87Bj8p8ph33i,html-slider-response
comprehension_batch2,5e1f158a3e33582402807d9f,600df22701a08457547f0584,weird thing that doesnt look like a person some say that it is running and flying,12261.089999999967,G,G,ownGroup,16,5,92245,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,html-button-response
comprehension_batch2,5c7566fb814ff4001657b3b2,600df223acc6283f7b34fcb0,"Slipping, falling with arms up",3821.205000000191,C,C,otherGroup,5,13,97541,znqg5oiJkLubdmf2a,dZKMMu9w2nMjC6YtK,html-button-response
comprehension_batch2,5ce7c46d79642d0017767d94,600df2537fe6de3e1b8af0e0,man doing yoga or cocoon,3515,52,H,ownGroup,5,10,49885,gevP48xWek252Nr68,Bc9deARJZSZvQaxHn,html-slider-response
comprehension_batch2,5c0c3112594d92000167bdcd,600df2126764e5613f82591e,click the first one from the left,7922.515000012936,99,catch,catch,0,14,111156,catch,catch,html-slider-response
comprehension_batch2,5ecfa3e67fd043000aee9fb4,600df229b631c94056165033,the round one that looks like a potato,7885.484999977052,H,H,ownGroup,8,13,94470,LiXLPe9s6Cnxdjtxv,MzWb5XwwGQaqdivQA,html-button-response
comprehension_batch2,5da1b94dbc285e001676e438,600df23649a93a65c096a2bc,"A baby wrapped up, or a head and body with no limbs.",20886.924999998882,H,H,ownGroup,13,9,81630,jK9WHXtaAGcGZpsZQ,6Lw73R2unZvNB2vZE,html-button-response
comprehension_batch2,5f58cfb86d42ed0663662968,600df2873c75bc6636e7cbf7,,1487.1600000005856,,,,,0,1502,,,html-keyboard-response
comprehension_batch2,5ed56b77ff7d880eff84d708,600df272c6197165f6f198fd,,12474.990000002435,I consent to participate.,,,,1,16426,,,html-button-response
comprehension_batch2,5eacaaf0fb58ff330a48192b,600df2692a757d5803c04b7c,,6674.515000078827,,,,,2,25255,,,html-keyboard-response
comprehension_batch2,5ea057b821f4e400081b71a7,600df253261ebc65741315ad,buddha or infant in a bed,5316.839999999502,82,H,ownGroup,6,4,51077,hXJrmsG9Q2uWDXN7T,ek7RGAsMfmiuKv9ZW,html-slider-response
comprehension_batch2,5e1f158a3e33582402807d9f,600df22701a08457547f0584,weird thing that doesnt look like a person some say that it is running and flying,3949.894999997923,43,G,ownGroup,16,6,96197,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,html-slider-response
comprehension_batch2,5e767f5324d7c91f915948a6,600df255d40c463f854d5811,man standing still with hands in front of him,4816.359999997076,69,D,ownGroup,9,4,48884,JP4KRrdASPaZ6Yooo,o7sPurKB299KjuJK5,html-slider-response
comprehension_batch2,5f49029468b4373f534ea9b8,600df2723a7a07671575e307,,6196.755000040866,,,,,2,22727,,,html-keyboard-response
comprehension_batch2,5c7566fb814ff4001657b3b2,600df223acc6283f7b34fcb0,"Slipping, falling with arms up",4084.549999999581,92,C,otherGroup,5,14,101629,znqg5oiJkLubdmf2a,dZKMMu9w2nMjC6YtK,html-slider-response
comprehension_batch2,5ebe79b7bd76501da28df8b1,600df2360c8bdf6105293f55,standing person with no arms and legs,4778.989999991609,H,H,ownGroup,7,7,78735,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,html-button-response
comprehension_batch2,5f58cfb86d42ed0663662968,600df2873c75bc6636e7cbf7,,1224.449999997887,I consent to participate.,,,,1,2730,,,html-button-response
comprehension_batch2,5adef952f6b58c0001fa755b,600df2214a2602672534a37b,looks like it is running,5429,57,G,ownGroup,5,12,97355,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,html-slider-response
comprehension_batch2,5ee8f1756f6ba90cc873a9a9,600df2450c3b956638e3c577,rabbit,6115.760000015143,E,E,otherGroup,1,5,64990,hXJrmsG9Q2uWDXN7T,9sgexPGxSg8dbfjky,html-button-response
comprehension_batch2,5da1b94dbc285e001676e438,600df23649a93a65c096a2bc,"A baby wrapped up, or a head and body with no limbs.",2037.3750000144355,76,H,ownGroup,13,10,83670,jK9WHXtaAGcGZpsZQ,6Lw73R2unZvNB2vZE,html-slider-response
comprehension_batch2,5f58cfb86d42ed0663662968,600df2873c75bc6636e7cbf7,,1025.1700000007986,,,,,2,3757,,,html-keyboard-response
comprehension_batch2,5ebbdd8250da11000aed90d2,600df28621d8ec3f887b6b8d,,2547.8299999958836,,,,,0,2560,,,html-keyboard-response
comprehension_batch2,5c840aedbad8fb000106cb44,600df228ed45523ee39f5627,heel or shoe,8110.4100000011385,G,G,otherGroup,3,17,99176,HkiKxqzW8QB5kJNEB,pXny4jckQajNRAXwg,html-button-response
comprehension_batch2,5ecfa3e67fd043000aee9fb4,600df229b631c94056165033,the round one that looks like a potato,3370.244999998249,28,H,ownGroup,8,14,97841,LiXLPe9s6Cnxdjtxv,MzWb5XwwGQaqdivQA,html-slider-response
comprehension_batch2,5e1f158a3e33582402807d9f,600df22701a08457547f0584,"sliding, falling, arms up",3342.2649999993155,C,C,otherGroup,4,7,99542,znqg5oiJkLubdmf2a,5Q6MByedLGJZsKkSg,html-button-response
comprehension_batch2,5ebe79b7bd76501da28df8b1,600df2360c8bdf6105293f55,standing person with no arms and legs,3090.954999992391,100,H,ownGroup,7,8,81828,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,html-slider-response
comprehension_batch2,5f49029468b4373f534ea9b8,600df2723a7a07671575e307,flying,3377.8849999653175,C,C,otherGroup,1,3,26108,vKJfPn5PH2B49D7Ko,66acao8F9x95q4Cs8,html-button-response
comprehension_batch2,5fa59d4d5a29c90da975efe9,600df229e2de3f3e735f9f15,Budha. No movement whatsoever.,8953.670000017155,H,H,ownGroup,5,19,97848,hXJrmsG9Q2uWDXN7T,mGLLgXimwZwoxxH5h,html-button-response
comprehension_batch2,5f46b45dac8a9006f52bfe89,600df197e319a4654bf1175c,similar to a zombie on one foot staring at the sky,18461,A,A,ownGroup,11,17,244480,XFepLi46hdo8jijkQ,PgifY8pBJKS6R6yWH,html-button-response
comprehension_batch2,5fcb4100ee0fb086be8a9869,600df2693a7a07671575e304,Triangule on base 90 degrees,14995.069999946281,E,E,ownGroup,5,3,36854,HkiKxqzW8QB5kJNEB,4Wfi2J3wkGbdfiB52,html-button-response
comprehension_batch2,5c840aedbad8fb000106cb44,600df228ed45523ee39f5627,heel or shoe,2115.205000001879,79,G,otherGroup,3,18,101292,HkiKxqzW8QB5kJNEB,pXny4jckQajNRAXwg,html-slider-response
comprehension_batch2,5e8b11aaa9b690000bb6ae1f,600df1e687ba246638bb909e,"zombie, one leg up",25913.59499999089,A,A,otherGroup,4,7,164745,RfQj6i5FTEKewPtdP,9c7sE3HpQbK6YnS5x,html-button-response
comprehension_batch2,5e1f158a3e33582402807d9f,600df22701a08457547f0584,"sliding, falling, arms up",1405.3149999963352,100,C,otherGroup,4,8,100949,znqg5oiJkLubdmf2a,5Q6MByedLGJZsKkSg,html-slider-response
comprehension_batch2,5fa59d4d5a29c90da975efe9,600df229e2de3f3e735f9f15,Budha. No movement whatsoever.,1099.599999957718,64,H,ownGroup,5,20,98949,hXJrmsG9Q2uWDXN7T,mGLLgXimwZwoxxH5h,html-slider-response
comprehension_batch2,5ecfa3e67fd043000aee9fb4,600df229b631c94056165033,click the first one from the left,2721.084999968298,G,catch,catch,0,15,100564,catch,catch,html-button-response
comprehension_batch2,5eaeb9cf6528b158dd4a4760,600df2454c6aca63dde72de3,"kneeling down, looking at the ground with the arms open",17551.444999990053,D,B,otherGroup,10,13,73186,pCBFGvhS95qp75Kj2,9ekJDuCaLy9fa2n2N,html-button-response
comprehension_batch2,5d61a0efd9ea5c00018755c0,600df288c6197165f6f198ff,,3451.5449999962584,,,,,0,3465,,,html-keyboard-response
comprehension_batch2,5f46b45dac8a9006f52bfe89,600df197e319a4654bf1175c,similar to a zombie on one foot staring at the sky,1911,68,A,ownGroup,11,18,246393,XFepLi46hdo8jijkQ,PgifY8pBJKS6R6yWH,html-slider-response
comprehension_batch2,5ee8f1756f6ba90cc873a9a9,600df2450c3b956638e3c577,rabbit,4682.950000045821,77,E,otherGroup,1,6,69674,hXJrmsG9Q2uWDXN7T,9sgexPGxSg8dbfjky,html-slider-response
comprehension_batch2,5dc1fafa81677d16a8a2d8cb,600df1fd6d2a06660548673b,"A person looking down sad, with bunny ears",9806.165000016335,E,E,otherGroup,8,11,145036,YLWsekeYoH9Nw4RCZ,iw8xQKdDYweSkSWpQ,html-button-response
comprehension_batch2,5eaeb9cf6528b158dd4a4760,600df2454c6aca63dde72de3,"kneeling down, looking at the ground with the arms open",1602.439999987837,62,B,otherGroup,10,14,74789,pCBFGvhS95qp75Kj2,9ekJDuCaLy9fa2n2N,html-slider-response
comprehension_batch2,5ead68a50869fc3ed4190f39,600df22148006c58a7902d03,"Those are squares, diamonds and triangles",14932.444999998552,B,B,otherGroup,6,17,100265,Ko3v7THD2dqefyTAx,2iWCDAdpFvRCNSrEM,html-button-response
comprehension_batch2,5dc1fafa81677d16a8a2d8cb,600df1fd6d2a06660548673b,"A person looking down sad, with bunny ears",1901.929999992717,81,E,otherGroup,8,12,146940,YLWsekeYoH9Nw4RCZ,iw8xQKdDYweSkSWpQ,html-slider-response
comprehension_batch2,5e8b11aaa9b690000bb6ae1f,600df1e687ba246638bb909e,"zombie, one leg up",3719.180000014603,40,A,otherGroup,4,8,168470,RfQj6i5FTEKewPtdP,9c7sE3HpQbK6YnS5x,html-slider-response
comprehension_batch2,5f49029468b4373f534ea9b8,600df2723a7a07671575e307,flying,4680.82000000868,79,C,otherGroup,1,4,30790,vKJfPn5PH2B49D7Ko,66acao8F9x95q4Cs8,html-slider-response
comprehension_batch2,5ebe79b7bd76501da28df8b1,600df2360c8bdf6105293f55,click the first one from the left,4835.80499998061,G,catch,catch,0,9,86666,catch,catch,html-button-response
comprehension_batch2,5ecfa3e67fd043000aee9fb4,600df229b631c94056165033,click the first one from the left,3416.4349999045953,100,catch,catch,0,16,103981,catch,catch,html-slider-response
comprehension_batch2,5e1f158a3e33582402807d9f,600df22701a08457547f0584,click the first one from the left,3749.9749999988126,G,catch,catch,0,9,104702,catch,catch,html-button-response
comprehension_batch2,5da1b94dbc285e001676e438,600df23649a93a65c096a2bc,sitting woman,8013.555000012275,B,B,ownGroup,2,11,91686,JP4KRrdASPaZ6Yooo,QzpwtyuzRYiem3fSe,html-button-response
comprehension_batch2,5f40375e3765541584f7a30e,600df269658fd23ea83484c9,The ghost with arms up going left,17181.7499999961,85,C,otherGroup,7,4,41270,tpY4W7eRoxEtupkmw,7QnSd2kfFHmh5gcQ7,html-slider-response
comprehension_batch2,5ce7c46d79642d0017767d94,600df2537fe6de3e1b8af0e0,click the first one from the left,11276,G,catch,catch,0,11,61166,catch,catch,html-button-response
comprehension_batch2,5ea057b821f4e400081b71a7,600df253261ebc65741315ad,Person dancing in dress or cape,10124.830000000657,G,G,otherGroup,6,5,61205,YLWsekeYoH9Nw4RCZ,p5SCRgGJxGsbq8j7b,html-button-response
comprehension_batch2,5f41a8d0f6a9ae374983d72e,600df254145338629b1a141f,broken back like broken bones,19535.38000001572,G,G,otherGroup,5,3,58448,WYftRDkmrSjsHDx7x,9AJjndrGjG3sFp7Y3,html-button-response
comprehension_batch2,5da1b94dbc285e001676e438,600df23649a93a65c096a2bc,sitting woman,1125.4450000124052,22,B,ownGroup,2,12,92813,JP4KRrdASPaZ6Yooo,QzpwtyuzRYiem3fSe,html-slider-response
comprehension_batch2,5c840aedbad8fb000106cb44,600df228ed45523ee39f5627,Flying ghost with both hands up,6128.495000004477,C,C,otherGroup,6,19,107423,XFepLi46hdo8jijkQ,k2rn7JafucZ87tLDN,html-button-response
comprehension_batch2,5e767f5324d7c91f915948a6,600df255d40c463f854d5811,the one that looks like it has one leg on the ground ( carrying something in its back),10273.489999999583,A,A,ownGroup,18,5,59161,fbBEYS2xBiuER4yog,yanmYyJbogZxpMhs5,html-button-response
comprehension_batch2,5fa5475db7f92d232bd5a47e,600df2911a206f573ee95199,,2047.1949999919161,,,,,0,2059,,,html-keyboard-response
comprehension_batch2,5e1f158a3e33582402807d9f,600df22701a08457547f0584,click the first one from the left,2293.9899999910267,100,catch,catch,0,10,106997,catch,catch,html-slider-response
comprehension_batch2,5ead68a50869fc3ed4190f39,600df22148006c58a7902d03,"Those are squares, diamonds and triangles",3181.5200000128243,15,B,otherGroup,6,18,103448,Ko3v7THD2dqefyTAx,2iWCDAdpFvRCNSrEM,html-slider-response
comprehension_batch2,5ee8f1756f6ba90cc873a9a9,600df2450c3b956638e3c577,"Falling backwards, both hands up",5723.9900000276975,C,C,otherGroup,5,7,75400,aLuopkgfJ8GHWfPNP,Q6SRkZJRdjCHvmN38,html-button-response
comprehension_batch2,5ebe79b7bd76501da28df8b1,600df2360c8bdf6105293f55,click the first one from the left,3190.020000009099,100,catch,catch,0,10,89857,catch,catch,html-slider-response
comprehension_batch2,5dc1fafa81677d16a8a2d8cb,600df1fd6d2a06660548673b,click the first one from the left,4030.1299999991897,G,catch,catch,0,13,150972,catch,catch,html-button-response
comprehension_batch2,5c840aedbad8fb000106cb44,600df228ed45523ee39f5627,Flying ghost with both hands up,1594.4350000063423,100,C,otherGroup,6,20,109019,XFepLi46hdo8jijkQ,k2rn7JafucZ87tLDN,html-slider-response
comprehension_batch2,5e668f3107e41f04e1ff4a95,600df2903bd23b3fd7fc8178,,2314.974999986589,,,,,0,2365,,,html-keyboard-response
comprehension_batch2,5ea057b821f4e400081b71a7,600df253261ebc65741315ad,Person dancing in dress or cape,2373.19999999454,77,G,otherGroup,6,6,63580,YLWsekeYoH9Nw4RCZ,p5SCRgGJxGsbq8j7b,html-slider-response
comprehension_batch2,5e767f5324d7c91f915948a6,600df255d40c463f854d5811,the one that looks like it has one leg on the ground ( carrying something in its back),1932.7699999994365,83,A,ownGroup,18,6,61096,fbBEYS2xBiuER4yog,yanmYyJbogZxpMhs5,html-slider-response
comprehension_batch2,5f49029468b4373f534ea9b8,600df2723a7a07671575e307,man standing still with hands in front of him,4341.694999951869,D,D,ownGroup,9,5,35135,JP4KRrdASPaZ6Yooo,o7sPurKB299KjuJK5,html-button-response
comprehension_batch2,5ce7c46d79642d0017767d94,600df2537fe6de3e1b8af0e0,click the first one from the left,3351,100,catch,catch,0,12,64519,catch,catch,html-slider-response
comprehension_batch2,5fcb4100ee0fb086be8a9869,600df2693a7a07671575e304,Triangule on base 90 degrees,9010.20499994047,100,E,ownGroup,5,4,45869,HkiKxqzW8QB5kJNEB,4Wfi2J3wkGbdfiB52,html-slider-response
comprehension_batch2,5da1b94dbc285e001676e438,600df23649a93a65c096a2bc,bunny,3174.299999984214,E,E,otherGroup,1,13,95990,jK9WHXtaAGcGZpsZQ,p9eNbJEPFbqTSTYcR,html-button-response
comprehension_batch2,5ee8f1756f6ba90cc873a9a9,600df2450c3b956638e3c577,"Falling backwards, both hands up",2021.1700000218116,98,C,otherGroup,5,8,77423,aLuopkgfJ8GHWfPNP,Q6SRkZJRdjCHvmN38,html-slider-response
comprehension_batch2,5dc1fafa81677d16a8a2d8cb,600df1fd6d2a06660548673b,click the first one from the left,1942.2599999816157,100,catch,catch,0,14,152916,catch,catch,html-slider-response
comprehension_batch2,5f46b45dac8a9006f52bfe89,600df197e319a4654bf1175c,Pog depressionPog,8211,F,F,otherGroup,2,19,254608,WYftRDkmrSjsHDx7x,9AJjndrGjG3sFp7Y3,html-button-response
comprehension_batch2,5ecfa3e67fd043000aee9fb4,600df229b631c94056165033,Person standing one leg carrying something in the back,6134.470000048168,A,A,ownGroup,9,17,110117,fbBEYS2xBiuER4yog,iR7QPZXvDCcMSXX7o,html-button-response
comprehension_batch2,5f58cfb86d42ed0663662968,600df2873c75bc6636e7cbf7,the guy standing upright with a box in his hands,13110.219999998662,D,D,otherGroup,10,3,16870,NLsYdbJ2XrBW64HqK,HuJDt7rLM3oPmxzQN,html-button-response
comprehension_batch2,5bad60642259980001c84ccf,600df26aaf76066112719dee,standing both foot,21236.664999989443,D,D,ownGroup,3,5,44951,znqg5oiJkLubdmf2a,5Q6MByedLGJZsKkSg,html-button-response
comprehension_batch2,5f49029468b4373f534ea9b8,600df2723a7a07671575e307,man standing still with hands in front of him,2536.625000066124,87,D,ownGroup,9,6,37674,JP4KRrdASPaZ6Yooo,o7sPurKB299KjuJK5,html-slider-response
comprehension_batch2,5ce7c46d79642d0017767d94,600df2537fe6de3e1b8af0e0,Looks like a bunny,2555,E,E,otherGroup,4,13,67077,jK9WHXtaAGcGZpsZQ,K4ReDWLvXcwJZn5DZ,html-button-response
comprehension_batch2,5c7566fb814ff4001657b3b2,600df223acc6283f7b34fcb0,Man from front with rhombus,15064.785000002303,H,H,ownGroup,5,15,116701,CjJsbbMomSi4dHiNp,hPQF45fFkxYyWa9yi,html-button-response
comprehension_batch2,5f46b45dac8a9006f52bfe89,600df197e319a4654bf1175c,Pog depressionPog,1652,74,F,otherGroup,2,20,256263,WYftRDkmrSjsHDx7x,9AJjndrGjG3sFp7Y3,html-slider-response
comprehension_batch2,5da1b94dbc285e001676e438,600df23649a93a65c096a2bc,bunny,2397.7599999925587,59,E,otherGroup,1,14,98390,jK9WHXtaAGcGZpsZQ,p9eNbJEPFbqTSTYcR,html-slider-response
comprehension_batch2,5ebe79b7bd76501da28df8b1,600df2360c8bdf6105293f55,A man standing holding a tray,4468.64999999525,D,D,otherGroup,6,11,94329,vkbunGDg7rfy7MdPD,bdvW5J5HSm9CWAmvL,html-button-response
comprehension_batch2,5adef952f6b58c0001fa755b,600df2214a2602672534a37b,turtle,15769,H,F,ownGroup,1,13,113127,dnzYp4v3YyS6WeYcY,TkjPiTcFnF8tateYW,html-button-response
comprehension_batch2,5ead68a50869fc3ed4190f39,600df22148006c58a7902d03,"A baby wrapped in a blanket, or a head and body with no limbs.",5656.609999990906,H,H,otherGroup,15,19,109106,jK9WHXtaAGcGZpsZQ,6Lw73R2unZvNB2vZE,html-button-response
comprehension_batch2,5ebbdd8250da11000aed90d2,600df28621d8ec3f887b6b8d,,14992.5099999964,I consent to participate.,,,,1,17557,,,html-button-response
comprehension_batch2,5ed56b77ff7d880eff84d708,600df272c6197165f6f198fd,,17274.01500000269,,,,,2,33705,,,html-keyboard-response
comprehension_batch2,5c7566fb814ff4001657b3b2,600df223acc6283f7b34fcb0,Man from front with rhombus,1853.369999997085,59,H,ownGroup,5,16,118557,CjJsbbMomSi4dHiNp,hPQF45fFkxYyWa9yi,html-slider-response
comprehension_batch2,5ce7c46d79642d0017767d94,600df2537fe6de3e1b8af0e0,Looks like a bunny,2047,100,E,otherGroup,4,14,69127,jK9WHXtaAGcGZpsZQ,K4ReDWLvXcwJZn5DZ,html-slider-response
comprehension_batch2,5bad60642259980001c84ccf,600df26aaf76066112719dee,standing both foot,2549.125000005006,18,D,ownGroup,3,6,47502,znqg5oiJkLubdmf2a,5Q6MByedLGJZsKkSg,html-slider-response
comprehension_batch2,5f40375e3765541584f7a30e,600df269658fd23ea83484c9,both legs on the ground and nboth hands on the right,8209.62999999756,D,D,ownGroup,11,5,49484,WXEAiwy3fGXsLfgTM,yGpY3B6jvDaHxJEYk,html-button-response
comprehension_batch2,5eaecb0824839e59ed3523eb,600df1ef1d0f333f8bbbdf8e,,30382.855000003474,,,,,21,167518,,,survey-html-form
comprehension_batch2,5e8b11aaa9b690000bb6ae1f,600df1e687ba246638bb909e,it looks like an i,9670.174999977462,H,H,otherGroup,5,9,178147,HkiKxqzW8QB5kJNEB,pXny4jckQajNRAXwg,html-button-response
comprehension_batch2,5ebe79b7bd76501da28df8b1,600df2360c8bdf6105293f55,A man standing holding a tray,1691.8799999984913,100,D,otherGroup,6,12,96024,vkbunGDg7rfy7MdPD,bdvW5J5HSm9CWAmvL,html-slider-response
comprehension_batch2,5e1f158a3e33582402807d9f,600df22701a08457547f0584,"Person sitting down, facing right, has some sort of a hat",7237.250000005588,E,E,ownGroup,11,11,114238,ytHtL6X7FZLgNXnib,6ry2id9XgeGjXzvKc,html-button-response
comprehension_batch2,5d61a0efd9ea5c00018755c0,600df288c6197165f6f198ff,,12624.949999997625,I consent to participate.,,,,1,16098,,,html-button-response
comprehension_batch2,5eaeb9cf6528b158dd4a4760,600df2454c6aca63dde72de3,"looks like a person sitting on a wall, with a square as a head",11942.540000018198,F,F,otherGroup,14,15,86734,zEBta7eAuxvtkjmTX,t6ctfHQ7DEPmGFEYB,html-button-response
comprehension_batch2,5ecfa3e67fd043000aee9fb4,600df229b631c94056165033,Person standing one leg carrying something in the back,4298.104999936186,100,A,ownGroup,9,18,114417,fbBEYS2xBiuER4yog,iR7QPZXvDCcMSXX7o,html-slider-response
comprehension_batch2,5ead68a50869fc3ed4190f39,600df22148006c58a7902d03,"A baby wrapped in a blanket, or a head and body with no limbs.",2524.219999992056,70,H,otherGroup,15,20,111631,jK9WHXtaAGcGZpsZQ,6Lw73R2unZvNB2vZE,html-slider-response
comprehension_batch2,5f41a8d0f6a9ae374983d72e,600df254145338629b1a141f,broken back like broken bones,8823.674999992363,67,G,otherGroup,5,4,67281,WYftRDkmrSjsHDx7x,9AJjndrGjG3sFp7Y3,html-slider-response
comprehension_batch2,5da1b94dbc285e001676e438,600df23649a93a65c096a2bc,click the first one from the left,3262.2599999886006,G,catch,catch,0,15,101654,catch,catch,html-button-response
comprehension_batch2,5ce7c46d79642d0017767d94,600df2537fe6de3e1b8af0e0,sitting man,1815,F,F,ownGroup,2,15,70943,gevP48xWek252Nr68,Bc9deARJZSZvQaxHn,html-button-response
comprehension_batch2,5fa59d4d5a29c90da975efe9,600df229e2de3f3e735f9f15,,14641.124999965541,,,,,21,113591,,,survey-html-form
comprehension_batch2,5f40375e3765541584f7a30e,600df269658fd23ea83484c9,both legs on the ground and nboth hands on the right,2151.065000005474,99,D,ownGroup,11,6,51636,WXEAiwy3fGXsLfgTM,yGpY3B6jvDaHxJEYk,html-slider-response
comprehension_batch2,5ee8f1756f6ba90cc873a9a9,600df2450c3b956638e3c577,Woman sitting or praying angel,6757.355000008829,B,B,ownGroup,5,9,84182,JP4KRrdASPaZ6Yooo,o7sPurKB299KjuJK5,html-button-response
comprehension_batch2,5adef952f6b58c0001fa755b,600df2214a2602672534a37b,turtle,3860,63,F,ownGroup,1,14,116990,dnzYp4v3YyS6WeYcY,TkjPiTcFnF8tateYW,html-slider-response
comprehension_batch2,5fa59d4d5a29c90da975efe9,600df229e2de3f3e735f9f15,,1348.5149999614805,Submit Response,,,,22,114941,,,html-button-response
comprehension_batch2,5c7566fb814ff4001657b3b2,600df223acc6283f7b34fcb0,This one looks like a Rabbit,3576.5749999991385,E,E,otherGroup,6,17,122140,gevP48xWek252Nr68,hgkygjLRxCX9996Hf,html-button-response
comprehension_batch2,5ce7c46d79642d0017767d94,600df2537fe6de3e1b8af0e0,sitting man,2043,100,F,ownGroup,2,16,72987,gevP48xWek252Nr68,Bc9deARJZSZvQaxHn,html-slider-response
comprehension_batch2,5dc1fafa81677d16a8a2d8cb,600df1fd6d2a06660548673b,person with wings looking left,7806.0049999912735,G,G,otherGroup,5,15,160724,RXcJQ3BxKX2p7ifiG,X8ZXNCLZ8HHxBrnGt,html-button-response
comprehension_batch2,5f58cfb86d42ed0663662968,600df2873c75bc6636e7cbf7,the guy standing upright with a box in his hands,6779.675000001589,77,D,otherGroup,10,4,23653,NLsYdbJ2XrBW64HqK,HuJDt7rLM3oPmxzQN,html-slider-response
comprehension_batch2,5eaecb0824839e59ed3523eb,600df1ef1d0f333f8bbbdf8e,,4125.245000002906,Submit Response,,,,22,171645,,,html-button-response
comprehension_batch2,5da1b94dbc285e001676e438,600df23649a93a65c096a2bc,click the first one from the left,2517.9150000039954,100,catch,catch,0,16,104174,catch,catch,html-slider-response
comprehension_batch2,5ee8f1756f6ba90cc873a9a9,600df2450c3b956638e3c577,Woman sitting or praying angel,1509.0749999508262,100,B,ownGroup,5,10,85693,JP4KRrdASPaZ6Yooo,o7sPurKB299KjuJK5,html-slider-response
comprehension_batch2,5d61a0efd9ea5c00018755c0,600df288c6197165f6f198ff,,3748.5149999993155,,,,,2,19848,,,html-keyboard-response
comprehension_batch2,5e8b11aaa9b690000bb6ae1f,600df1e687ba246638bb909e,it looks like an i,4692.440000013448,60,H,otherGroup,5,10,182844,HkiKxqzW8QB5kJNEB,pXny4jckQajNRAXwg,html-slider-response
comprehension_batch2,5c74da8b518e24001587904a,600df28021d8ec3db6fcc723,,6981,,,,,0,6991,,,html-keyboard-response
comprehension_batch2,6009523747eaa462366c6898,600df291ba3ac565509fba26,,2582.2900000493973,,,,,0,2650,,,html-keyboard-response
comprehension_batch2,5ea057b821f4e400081b71a7,600df253261ebc65741315ad,IT's a man sitting,10566.140000002633,F,F,otherGroup,5,7,74149,gevP48xWek252Nr68,2KrP2MJYyvmTxWwgv,html-button-response
comprehension_batch2,5eaeb9cf6528b158dd4a4760,600df2454c6aca63dde72de3,"looks like a person sitting on a wall, with a square as a head",4400.8949999988545,32,F,otherGroup,14,16,91137,zEBta7eAuxvtkjmTX,t6ctfHQ7DEPmGFEYB,html-slider-response
comprehension_batch2,5ec71ce2fc75cf1631057575,600df2266fd7e81d4d4e33ac,Is the only standing with both feets,55570.9949999582,D,D,ownGroup,7,9,120996,znqg5oiJkLubdmf2a,j6hbY87Cv8JQ3pzuB,html-button-response
comprehension_batch2,5bad60642259980001c84ccf,600df26aaf76066112719dee,click the first one from the left,5954.7549999988405,G,catch,catch,0,7,53459,catch,catch,html-button-response
comprehension_batch2,5e668f3107e41f04e1ff4a95,600df2903bd23b3fd7fc8178,,11462.240000022575,I consent to participate.,,,,1,13838,,,html-button-response
comprehension_batch2,5dc1fafa81677d16a8a2d8cb,600df1fd6d2a06660548673b,person with wings looking left,2054.8300000082236,86,G,otherGroup,5,16,162781,RXcJQ3BxKX2p7ifiG,X8ZXNCLZ8HHxBrnGt,html-slider-response
comprehension_batch2,5c93bd73642b0c00172314eb,600df1ca28de48400a462ae4,,31013.424999999203,,,,,21,210010,,,survey-html-form
comprehension_batch2,5c7566fb814ff4001657b3b2,600df223acc6283f7b34fcb0,This one looks like a Rabbit,2829.7900000034133,100,E,otherGroup,6,18,124972,gevP48xWek252Nr68,hgkygjLRxCX9996Hf,html-slider-response
comprehension_batch2,5d61a0efd9ea5c00018755c0,600df288c6197165f6f198ff,depression,2160.9449999959907,F,F,ownGroup,1,3,22013,WYftRDkmrSjsHDx7x,9AJjndrGjG3sFp7Y3,html-button-response
comprehension_batch2,5ebbdd8250da11000aed90d2,600df28621d8ec3f887b6b8d,,7484.729999996489,,,,,2,25042,,,html-keyboard-response
comprehension_batch2,5c840aedbad8fb000106cb44,600df228ed45523ee39f5627,,12657.214999999269,,,,,21,121678,,,survey-html-form
comprehension_batch2,5ea057b821f4e400081b71a7,600df253261ebc65741315ad,IT's a man sitting,2140.3950000021723,80,F,otherGroup,5,8,76292,gevP48xWek252Nr68,2KrP2MJYyvmTxWwgv,html-slider-response
