model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  condition,partnerID,partner,val,
Listener,5,5,0.9,0.01,53,23,4,partner2,group2,0.83725,
Listener,5,5,0.9,0.01,54,23,4,partner2,group2,0.7655,
Listener,5,5,0.9,0.01,55,23,4,partner2,group2,0.906375,
Listener,5,5,0.9,0.01,56,23,4,partner2,group2,0.87125,
Listener,5,5,0.9,0.01,57,23,4,partner2,group2,0.760875,
Listener,5,5,0.9,0.01,58,23,4,partner2,group2,0.97125,
Listener,5,5,0.9,0.01,59,23,4,partner2,group2,0.978125,
Listener,5,5,0.9,0.01,60,23,4,partner2,group2,0.813875,
Listener,5,5,0.9,0.01,61,23,4,partner2,group2,0.657125,
Listener,5,5,0.9,0.01,62,23,4,partner2,group2,0.858375,
Listener,5,5,0.9,0.01,63,23,4,partner2,group2,0.924375,
Listener,5,5,0.9,0.01,64,23,4,partner2,group2,0.690375,
Listener,5,5,0.9,0.01,65,23,4,partner2,group2,0.923375,
Listener,5,5,0.9,0.01,66,23,4,partner2,group2,0.872,
Listener,5,5,0.9,0.01,67,23,4,partner2,group2,0.88925,
Listener,5,5,0.9,0.01,68,23,4,partner2,group2,0.87,
Listener,5,5,0.9,0.01,69,23,4,partner2,group2,0.77075,
Listener,5,5,0.9,0.01,70,23,4,partner2,group2,0.912375,
Listener,5,5,0.9,0.01,71,23,4,partner2,group2,0.931625,
Listener,5,5,0.9,0.01,72,23,4,partner2,group2,0.755,
Listener,5,5,0.9,0.01,73,23,4,partner2,group2,0.80975,
Listener,5,5,0.9,0.01,74,23,4,partner2,group2,0.836375,
Listener,5,5,0.9,0.01,75,23,4,partner2,group2,0.9085,
Listener,5,5,0.9,0.01,76,23,4,partner2,group2,0.82375,
Listener,5,5,0.9,0.01,77,23,4,partner2,group2,0.947125,
Listener,5,5,0.9,0.01,78,23,4,partner2,group2,0.89275,
Listener,5,5,0.9,0.01,79,23,4,partner2,group2,0.708625,
Listener,5,5,0.9,0.01,80,23,4,partner2,group2,0.903,
Listener,5,5,0.9,0.01,81,23,4,partner2,group2,0.8355,
Listener,5,5,0.9,0.01,82,23,4,partner2,group2,0.91925,
Listener,5,5,0.9,0.01,83,23,4,partner2,group2,0.994125,
Listener,5,5,0.9,0.01,84,23,4,partner2,group2,0.645625,
Listener,5,5,0.9,0.01,85,23,4,partner2,group2,0.834,
Listener,5,5,0.9,0.01,86,23,4,partner2,group2,0.90875,
Listener,5,5,0.9,0.01,87,23,4,partner2,group2,0.86,
Listener,5,5,0.9,0.01,88,23,4,partner2,group2,0.84025,
Listener,5,5,0.9,0.01,89,23,4,partner2,group2,0.7425,
Listener,5,5,0.9,0.01,90,23,4,partner2,group2,0.88475,
Listener,5,5,0.9,0.01,91,23,4,partner2,group2,0.831625,
Listener,5,5,0.9,0.01,92,23,4,partner2,group2,0.78825,
Listener,5,5,0.9,0.01,93,23,4,partner2,group2,0.759375,
Listener,5,5,0.9,0.01,94,23,4,partner2,group2,0.758125,
Listener,5,5,0.9,0.01,95,23,4,partner2,group2,0.616125,
Listener,5,5,0.9,0.01,96,23,4,partner2,group2,0.85,
Listener,5,5,0.9,0.01,97,23,4,partner2,group2,0.925125,
Listener,5,5,0.9,0.01,98,23,4,partner2,group2,0.8985,
Listener,5,5,0.9,0.01,99,23,4,partner2,group2,0.871125,0.84673875
Listener,5,5,0.9,0.01,0,23,4,partner3,group1,0.926375,
Listener,5,5,0.9,0.01,1,23,4,partner3,group1,0.937875,
Listener,5,5,0.9,0.01,2,23,4,partner3,group1,0.79625,
Listener,5,5,0.9,0.01,3,23,4,partner3,group1,0.920875,
Listener,5,5,0.9,0.01,4,23,4,partner3,group1,0.859625,
Listener,5,5,0.9,0.01,5,23,4,partner3,group1,0.97275,
Listener,5,5,0.9,0.01,6,23,4,partner3,group1,0.907375,
Listener,5,5,0.9,0.01,7,23,4,partner3,group1,0.91525,
Listener,5,5,0.9,0.01,8,23,4,partner3,group1,0.94475,
Listener,5,5,0.9,0.01,9,23,4,partner3,group1,0.949375,
Listener,5,5,0.9,0.01,10,23,4,partner3,group1,0.9185,
Listener,5,5,0.9,0.01,11,23,4,partner3,group1,0.862125,
Listener,5,5,0.9,0.01,12,23,4,partner3,group1,0.84075,
Listener,5,5,0.9,0.01,13,23,4,partner3,group1,0.83925,
Listener,5,5,0.9,0.01,14,23,4,partner3,group1,0.8545,
Listener,5,5,0.9,0.01,15,23,4,partner3,group1,0.94575,
Listener,5,5,0.9,0.01,16,23,4,partner3,group1,0.991125,
Listener,5,5,0.9,0.01,17,23,4,partner3,group1,0.974625,
Listener,5,5,0.9,0.01,18,23,4,partner3,group1,0.894,
Listener,5,5,0.9,0.01,19,23,4,partner3,group1,0.964,
Listener,5,5,0.9,0.01,20,23,4,partner3,group1,0.711125,
Listener,5,5,0.9,0.01,21,23,4,partner3,group1,0.90125,
Listener,5,5,0.9,0.01,22,23,4,partner3,group1,0.786125,
Listener,5,5,0.9,0.01,23,23,4,partner3,group1,0.886125,
Listener,5,5,0.9,0.01,24,23,4,partner3,group1,0.918375,
Listener,5,5,0.9,0.01,25,23,4,partner3,group1,0.980625,
Listener,5,5,0.9,0.01,26,23,4,partner3,group1,0.84925,
Listener,5,5,0.9,0.01,27,23,4,partner3,group1,0.934875,
Listener,5,5,0.9,0.01,28,23,4,partner3,group1,0.982125,
Listener,5,5,0.9,0.01,29,23,4,partner3,group1,0.86375,
Listener,5,5,0.9,0.01,30,23,4,partner3,group1,0.88175,
Listener,5,5,0.9,0.01,31,23,4,partner3,group1,0.61525,
Listener,5,5,0.9,0.01,32,23,4,partner3,group1,0.859125,
Listener,5,5,0.9,0.01,33,23,4,partner3,group1,0.955,
Listener,5,5,0.9,0.01,34,23,4,partner3,group1,0.862375,
Listener,5,5,0.9,0.01,35,23,4,partner3,group1,0.865625,
Listener,5,5,0.9,0.01,36,23,4,partner3,group1,0.9705,
Listener,5,5,0.9,0.01,37,23,4,partner3,group1,0.9925,
Listener,5,5,0.9,0.01,38,23,4,partner3,group1,0.83825,
Listener,5,5,0.9,0.01,39,23,4,partner3,group1,0.94575,
Listener,5,5,0.9,0.01,40,23,4,partner3,group1,0.910375,
Listener,5,5,0.9,0.01,41,23,4,partner3,group1,0.9215,
Listener,5,5,0.9,0.01,42,23,4,partner3,group1,0.965875,
Listener,5,5,0.9,0.01,43,23,4,partner3,group1,0.762,
Listener,5,5,0.9,0.01,44,23,4,partner3,group1,0.877375,
Listener,5,5,0.9,0.01,45,23,4,partner3,group1,0.716875,
Listener,5,5,0.9,0.01,46,23,4,partner3,group1,0.928875,
Listener,5,5,0.9,0.01,47,23,4,partner3,group1,0.652875,
Listener,5,5,0.9,0.01,48,23,4,partner3,group1,0.95,
Listener,5,5,0.9,0.01,49,23,4,partner3,group1,0.921625,
Listener,5,5,0.9,0.01,50,23,4,partner3,group1,0.895,
Listener,5,5,0.9,0.01,51,23,4,partner3,group1,0.8315,
Listener,5,5,0.9,0.01,52,23,4,partner3,group1,0.92675,
Listener,5,5,0.9,0.01,53,23,4,partner3,group1,0.884125,
Listener,5,5,0.9,0.01,54,23,4,partner3,group1,0.750625,
Listener,5,5,0.9,0.01,55,23,4,partner3,group1,0.96625,
Listener,5,5,0.9,0.01,56,23,4,partner3,group1,0.95775,
Listener,5,5,0.9,0.01,57,23,4,partner3,group1,0.756875,
Listener,5,5,0.9,0.01,58,23,4,partner3,group1,0.9715,
Listener,5,5,0.9,0.01,59,23,4,partner3,group1,0.993125,
Listener,5,5,0.9,0.01,60,23,4,partner3,group1,0.860625,
Listener,5,5,0.9,0.01,61,23,4,partner3,group1,0.7625,
Listener,5,5,0.9,0.01,62,23,4,partner3,group1,0.869375,
Listener,5,5,0.9,0.01,63,23,4,partner3,group1,0.973875,
Listener,5,5,0.9,0.01,64,23,4,partner3,group1,0.625625,
Listener,5,5,0.9,0.01,65,23,4,partner3,group1,0.93875,
Listener,5,5,0.9,0.01,66,23,4,partner3,group1,0.955125,
Listener,5,5,0.9,0.01,67,23,4,partner3,group1,0.983375,
Listener,5,5,0.9,0.01,68,23,4,partner3,group1,0.9045,
Listener,5,5,0.9,0.01,69,23,4,partner3,group1,0.81725,
Listener,5,5,0.9,0.01,70,23,4,partner3,group1,0.93675,
Listener,5,5,0.9,0.01,71,23,4,partner3,group1,0.901375,
Listener,5,5,0.9,0.01,72,23,4,partner3,group1,0.801375,
Listener,5,5,0.9,0.01,73,23,4,partner3,group1,0.878,
Listener,5,5,0.9,0.01,74,23,4,partner3,group1,0.755625,
Listener,5,5,0.9,0.01,75,23,4,partner3,group1,0.931875,
Listener,5,5,0.9,0.01,76,23,4,partner3,group1,0.86,
Listener,5,5,0.9,0.01,77,23,4,partner3,group1,0.935875,
Listener,5,5,0.9,0.01,78,23,4,partner3,group1,0.928875,
Listener,5,5,0.9,0.01,79,23,4,partner3,group1,0.837,
Listener,5,5,0.9,0.01,80,23,4,partner3,group1,0.951375,
Listener,5,5,0.9,0.01,81,23,4,partner3,group1,0.83675,
Listener,5,5,0.9,0.01,82,23,4,partner3,group1,0.938625,
Listener,5,5,0.9,0.01,83,23,4,partner3,group1,0.999625,
Listener,5,5,0.9,0.01,84,23,4,partner3,group1,0.697125,
Listener,5,5,0.9,0.01,85,23,4,partner3,group1,0.914,
Listener,5,5,0.9,0.01,86,23,4,partner3,group1,0.94375,
Listener,5,5,0.9,0.01,87,23,4,partner3,group1,0.85275,
Listener,5,5,0.9,0.01,88,23,4,partner3,group1,0.84075,
Listener,5,5,0.9,0.01,89,23,4,partner3,group1,0.753875,
Listener,5,5,0.9,0.01,90,23,4,partner3,group1,0.89525,
Listener,5,5,0.9,0.01,91,23,4,partner3,group1,0.880875,
Listener,5,5,0.9,0.01,92,23,4,partner3,group1,0.767,
Listener,5,5,0.9,0.01,93,23,4,partner3,group1,0.8645,
Listener,5,5,0.9,0.01,94,23,4,partner3,group1,0.849625,
Listener,5,5,0.9,0.01,95,23,4,partner3,group1,0.718,
Listener,5,5,0.9,0.01,96,23,4,partner3,group1,0.952875,
Listener,5,5,0.9,0.01,97,23,4,partner3,group1,0.961125,
Listener,5,5,0.9,0.01,98,23,4,partner3,group1,0.9675,
Listener,5,5,0.9,0.01,99,23,4,partner3,group1,0.861375,0.8826025
Listener,5,5,0.9,0.01,0,23,4,partner3,group2,0.073625,
Listener,5,5,0.9,0.01,1,23,4,partner3,group2,0.062125,
Listener,5,5,0.9,0.01,2,23,4,partner3,group2,0.20375,
Listener,5,5,0.9,0.01,3,23,4,partner3,group2,0.079125,
Listener,5,5,0.9,0.01,4,23,4,partner3,group2,0.140375,
Listener,5,5,0.9,0.01,5,23,4,partner3,group2,0.02725,
Listener,5,5,0.9,0.01,6,23,4,partner3,group2,0.092625,
Listener,5,5,0.9,0.01,7,23,4,partner3,group2,0.08475,
Listener,5,5,0.9,0.01,8,23,4,partner3,group2,0.05525,
Listener,5,5,0.9,0.01,9,23,4,partner3,group2,0.050625,
Listener,5,5,0.9,0.01,10,23,4,partner3,group2,0.0815,
Listener,5,5,0.9,0.01,11,23,4,partner3,group2,0.137875,
Listener,5,5,0.9,0.01,12,23,4,partner3,group2,0.15925,
Listener,5,5,0.9,0.01,13,23,4,partner3,group2,0.16075,
Listener,5,5,0.9,0.01,14,23,4,partner3,group2,0.1455,
Listener,5,5,0.9,0.01,15,23,4,partner3,group2,0.05425,
Listener,5,5,0.9,0.01,16,23,4,partner3,group2,0.008875,
Listener,5,5,0.9,0.01,17,23,4,partner3,group2,0.025375,
Listener,5,5,0.9,0.01,18,23,4,partner3,group2,0.106,
Listener,5,5,0.9,0.01,19,23,4,partner3,group2,0.036,
Listener,5,5,0.9,0.01,20,23,4,partner3,group2,0.288875,
Listener,5,5,0.9,0.01,21,23,4,partner3,group2,0.09875,
Listener,5,5,0.9,0.01,22,23,4,partner3,group2,0.213875,
Listener,5,5,0.9,0.01,23,23,4,partner3,group2,0.113875,
Listener,5,5,0.9,0.01,24,23,4,partner3,group2,0.081625,
Listener,5,5,0.9,0.01,25,23,4,partner3,group2,0.019375,
Listener,5,5,0.9,0.01,26,23,4,partner3,group2,0.15075,
Listener,5,5,0.9,0.01,27,23,4,partner3,group2,0.065125,
Listener,5,5,0.9,0.01,28,23,4,partner3,group2,0.017875,
Listener,5,5,0.9,0.01,29,23,4,partner3,group2,0.13625,
Listener,5,5,0.9,0.01,30,23,4,partner3,group2,0.11825,
Listener,5,5,0.9,0.01,31,23,4,partner3,group2,0.38475,
Listener,5,5,0.9,0.01,32,23,4,partner3,group2,0.140875,
Listener,5,5,0.9,0.01,33,23,4,partner3,group2,0.045,
Listener,5,5,0.9,0.01,34,23,4,partner3,group2,0.137625,
Listener,5,5,0.9,0.01,35,23,4,partner3,group2,0.134375,
Listener,5,5,0.9,0.01,36,23,4,partner3,group2,0.0295,
Listener,5,5,0.9,0.01,37,23,4,partner3,group2,0.0075,
Listener,5,5,0.9,0.01,38,23,4,partner3,group2,0.16175,
Listener,5,5,0.9,0.01,39,23,4,partner3,group2,0.05425,
Listener,5,5,0.9,0.01,40,23,4,partner3,group2,0.089625,
Listener,5,5,0.9,0.01,41,23,4,partner3,group2,0.0785,
Listener,5,5,0.9,0.01,42,23,4,partner3,group2,0.034125,
Listener,5,5,0.9,0.01,43,23,4,partner3,group2,0.238,
Listener,5,5,0.9,0.01,44,23,4,partner3,group2,0.122625,
Listener,5,5,0.9,0.01,45,23,4,partner3,group2,0.283125,
Listener,5,5,0.9,0.01,46,23,4,partner3,group2,0.071125,
Listener,5,5,0.9,0.01,47,23,4,partner3,group2,0.347125,
Listener,5,5,0.9,0.01,48,23,4,partner3,group2,0.05,
Listener,5,5,0.9,0.01,49,23,4,partner3,group2,0.078375,
Listener,5,5,0.9,0.01,50,23,4,partner3,group2,0.105,
Listener,5,5,0.9,0.01,51,23,4,partner3,group2,0.1685,
Listener,5,5,0.9,0.01,52,23,4,partner3,group2,0.07325,
Listener,5,5,0.9,0.01,53,23,4,partner3,group2,0.115875,
Listener,5,5,0.9,0.01,54,23,4,partner3,group2,0.249375,
Listener,5,5,0.9,0.01,55,23,4,partner3,group2,0.03375,
Listener,5,5,0.9,0.01,56,23,4,partner3,group2,0.04225,
Listener,5,5,0.9,0.01,57,23,4,partner3,group2,0.243125,
Listener,5,5,0.9,0.01,58,23,4,partner3,group2,0.0285,
Listener,5,5,0.9,0.01,59,23,4,partner3,group2,0.006875,
Listener,5,5,0.9,0.01,60,23,4,partner3,group2,0.139375,
Listener,5,5,0.9,0.01,61,23,4,partner3,group2,0.2375,
Listener,5,5,0.9,0.01,62,23,4,partner3,group2,0.130625,
Listener,5,5,0.9,0.01,63,23,4,partner3,group2,0.026125,
Listener,5,5,0.9,0.01,64,23,4,partner3,group2,0.374375,
Listener,5,5,0.9,0.01,65,23,4,partner3,group2,0.06125,
Listener,5,5,0.9,0.01,66,23,4,partner3,group2,0.044875,
Listener,5,5,0.9,0.01,67,23,4,partner3,group2,0.016625,
Listener,5,5,0.9,0.01,68,23,4,partner3,group2,0.0955,
Listener,5,5,0.9,0.01,69,23,4,partner3,group2,0.18275,
Listener,5,5,0.9,0.01,70,23,4,partner3,group2,0.06325,
Listener,5,5,0.9,0.01,71,23,4,partner3,group2,0.098625,
Listener,5,5,0.9,0.01,72,23,4,partner3,group2,0.198625,
Listener,5,5,0.9,0.01,73,23,4,partner3,group2,0.122,
Listener,5,5,0.9,0.01,74,23,4,partner3,group2,0.244375,
Listener,5,5,0.9,0.01,75,23,4,partner3,group2,0.068125,
Listener,5,5,0.9,0.01,76,23,4,partner3,group2,0.14,
Listener,5,5,0.9,0.01,77,23,4,partner3,group2,0.064125,
Listener,5,5,0.9,0.01,78,23,4,partner3,group2,0.071125,
Listener,5,5,0.9,0.01,79,23,4,partner3,group2,0.163,
Listener,5,5,0.9,0.01,80,23,4,partner3,group2,0.048625,
Listener,5,5,0.9,0.01,81,23,4,partner3,group2,0.16325,
Listener,5,5,0.9,0.01,82,23,4,partner3,group2,0.061375,
Listener,5,5,0.9,0.01,83,23,4,partner3,group2,0.000375,
Listener,5,5,0.9,0.01,84,23,4,partner3,group2,0.302875,
Listener,5,5,0.9,0.01,85,23,4,partner3,group2,0.086,
Listener,5,5,0.9,0.01,86,23,4,partner3,group2,0.05625,
Listener,5,5,0.9,0.01,87,23,4,partner3,group2,0.14725,
Listener,5,5,0.9,0.01,88,23,4,partner3,group2,0.15925,
Listener,5,5,0.9,0.01,89,23,4,partner3,group2,0.246125,
Listener,5,5,0.9,0.01,90,23,4,partner3,group2,0.10475,
Listener,5,5,0.9,0.01,91,23,4,partner3,group2,0.119125,
Listener,5,5,0.9,0.01,92,23,4,partner3,group2,0.233,
Listener,5,5,0.9,0.01,93,23,4,partner3,group2,0.1355,
Listener,5,5,0.9,0.01,94,23,4,partner3,group2,0.150375,
Listener,5,5,0.9,0.01,95,23,4,partner3,group2,0.282,
Listener,5,5,0.9,0.01,96,23,4,partner3,group2,0.047125,
Listener,5,5,0.9,0.01,97,23,4,partner3,group2,0.038875,
Listener,5,5,0.9,0.01,98,23,4,partner3,group2,0.0325,
Listener,5,5,0.9,0.01,99,23,4,partner3,group2,0.138625,0.1173975
Listener,5,5,0.9,0.01,0,23,4,partner4,group1,0.0715,
Listener,5,5,0.9,0.01,1,23,4,partner4,group1,0.079875,
Listener,5,5,0.9,0.01,2,23,4,partner4,group1,0.312875,
Listener,5,5,0.9,0.01,3,23,4,partner4,group1,0.099625,
Listener,5,5,0.9,0.01,4,23,4,partner4,group1,0.07175,
Listener,5,5,0.9,0.01,5,23,4,partner4,group1,0.057625,
Listener,5,5,0.9,0.01,6,23,4,partner4,group1,0.09025,
Listener,5,5,0.9,0.01,7,23,4,partner4,group1,0.098875,
Listener,5,5,0.9,0.01,8,23,4,partner4,group1,0.06225,
Listener,5,5,0.9,0.01,9,23,4,partner4,group1,0.073375,
Listener,5,5,0.9,0.01,10,23,4,partner4,group1,0.083625,
Listener,5,5,0.9,0.01,11,23,4,partner4,group1,0.106875,
Listener,5,5,0.9,0.01,12,23,4,partner4,group1,0.259,
Listener,5,5,0.9,0.01,13,23,4,partner4,group1,0.15975,
Listener,5,5,0.9,0.01,14,23,4,partner4,group1,0.15975,
Listener,5,5,0.9,0.01,15,23,4,partner4,group1,0.07825,
Listener,5,5,0.9,0.01,16,23,4,partner4,group1,0.035,
Listener,5,5,0.9,0.01,17,23,4,partner4,group1,0.0775,
Listener,5,5,0.9,0.01,18,23,4,partner4,group1,0.156125,
Listener,5,5,0.9,0.01,19,23,4,partner4,group1,0.031625,
Listener,5,5,0.9,0.01,20,23,4,partner4,group1,0.254875,
Listener,5,5,0.9,0.01,21,23,4,partner4,group1,0.0775,
Listener,5,5,0.9,0.01,22,23,4,partner4,group1,0.145625,
Listener,5,5,0.9,0.01,23,23,4,partner4,group1,0.16025,
Listener,5,5,0.9,0.01,24,23,4,partner4,group1,0.106,
Listener,5,5,0.9,0.01,25,23,4,partner4,group1,0.023375,
Listener,5,5,0.9,0.01,26,23,4,partner4,group1,0.16825,
Listener,5,5,0.9,0.01,27,23,4,partner4,group1,0.0865,
Listener,5,5,0.9,0.01,28,23,4,partner4,group1,0.042875,
Listener,5,5,0.9,0.01,29,23,4,partner4,group1,0.14625,
Listener,5,5,0.9,0.01,30,23,4,partner4,group1,0.153875,
Listener,5,5,0.9,0.01,31,23,4,partner4,group1,0.362375,
Listener,5,5,0.9,0.01,32,23,4,partner4,group1,0.225375,
Listener,5,5,0.9,0.01,33,23,4,partner4,group1,0.05625,
Listener,5,5,0.9,0.01,34,23,4,partner4,group1,0.161625,
Listener,5,5,0.9,0.01,35,23,4,partner4,group1,0.17625,
Listener,5,5,0.9,0.01,36,23,4,partner4,group1,0.06475,
Listener,5,5,0.9,0.01,37,23,4,partner4,group1,0.010375,
Listener,5,5,0.9,0.01,38,23,4,partner4,group1,0.187,
Listener,5,5,0.9,0.01,39,23,4,partner4,group1,0.0645,
Listener,5,5,0.9,0.01,40,23,4,partner4,group1,0.146,
Listener,5,5,0.9,0.01,41,23,4,partner4,group1,0.126625,
Listener,5,5,0.9,0.01,42,23,4,partner4,group1,0.035125,
Listener,5,5,0.9,0.01,43,23,4,partner4,group1,0.218125,
Listener,5,5,0.9,0.01,44,23,4,partner4,group1,0.17325,
Listener,5,5,0.9,0.01,45,23,4,partner4,group1,0.3105,
Listener,5,5,0.9,0.01,46,23,4,partner4,group1,0.059,
Listener,5,5,0.9,0.01,47,23,4,partner4,group1,0.389125,
Listener,5,5,0.9,0.01,48,23,4,partner4,group1,0.08275,
Listener,5,5,0.9,0.01,49,23,4,partner4,group1,0.154375,
Listener,5,5,0.9,0.01,50,23,4,partner4,group1,0.15225,
Listener,5,5,0.9,0.01,51,23,4,partner4,group1,0.16475,
Listener,5,5,0.9,0.01,52,23,4,partner4,group1,0.0345,
Listener,5,5,0.9,0.01,53,23,4,partner4,group1,0.109625,
Listener,5,5,0.9,0.01,54,23,4,partner4,group1,0.193,
Listener,5,5,0.9,0.01,55,23,4,partner4,group1,0.04225,
Listener,5,5,0.9,0.01,56,23,4,partner4,group1,0.08525,
Listener,5,5,0.9,0.01,57,23,4,partner4,group1,0.233,
Listener,5,5,0.9,0.01,58,23,4,partner4,group1,0.038875,
Listener,5,5,0.9,0.01,59,23,4,partner4,group1,0.010125,
Listener,5,5,0.9,0.01,60,23,4,partner4,group1,0.20175,
Listener,5,5,0.9,0.01,61,23,4,partner4,group1,0.216875,
Listener,5,5,0.9,0.01,62,23,4,partner4,group1,0.107875,
Listener,5,5,0.9,0.01,63,23,4,partner4,group1,0.0435,
Listener,5,5,0.9,0.01,64,23,4,partner4,group1,0.340375,
Listener,5,5,0.9,0.01,65,23,4,partner4,group1,0.057,
Listener,5,5,0.9,0.01,66,23,4,partner4,group1,0.06725,
Listener,5,5,0.9,0.01,67,23,4,partner4,group1,0.014875,
Listener,5,5,0.9,0.01,68,23,4,partner4,group1,0.147,
Listener,5,5,0.9,0.01,69,23,4,partner4,group1,0.19125,
Listener,5,5,0.9,0.01,70,23,4,partner4,group1,0.06225,
Listener,5,5,0.9,0.01,71,23,4,partner4,group1,0.163375,
Listener,5,5,0.9,0.01,72,23,4,partner4,group1,0.19725,
Listener,5,5,0.9,0.01,73,23,4,partner4,group1,0.163375,
Listener,5,5,0.9,0.01,74,23,4,partner4,group1,0.2165,
Listener,5,5,0.9,0.01,75,23,4,partner4,group1,0.092875,
Listener,5,5,0.9,0.01,76,23,4,partner4,group1,0.158875,
Listener,5,5,0.9,0.01,77,23,4,partner4,group1,0.068125,
Listener,5,5,0.9,0.01,78,23,4,partner4,group1,0.0665,
Listener,5,5,0.9,0.01,79,23,4,partner4,group1,0.16925,
Listener,5,5,0.9,0.01,80,23,4,partner4,group1,0.082375,
Listener,5,5,0.9,0.01,81,23,4,partner4,group1,0.19125,
Listener,5,5,0.9,0.01,82,23,4,partner4,group1,0.059625,
Listener,5,5,0.9,0.01,83,23,4,partner4,group1,0.001875,
Listener,5,5,0.9,0.01,84,23,4,partner4,group1,0.293,
Listener,5,5,0.9,0.01,85,23,4,partner4,group1,0.109,
Listener,5,5,0.9,0.01,86,23,4,partner4,group1,0.02225,
Listener,5,5,0.9,0.01,87,23,4,partner4,group1,0.140125,
Listener,5,5,0.9,0.01,88,23,4,partner4,group1,0.189625,
Listener,5,5,0.9,0.01,89,23,4,partner4,group1,0.214875,
Listener,5,5,0.9,0.01,90,23,4,partner4,group1,0.09625,
Listener,5,5,0.9,0.01,91,23,4,partner4,group1,0.149,
Listener,5,5,0.9,0.01,92,23,4,partner4,group1,0.26775,
Listener,5,5,0.9,0.01,93,23,4,partner4,group1,0.202625,
Listener,5,5,0.9,0.01,94,23,4,partner4,group1,0.184625,
Listener,5,5,0.9,0.01,95,23,4,partner4,group1,0.360375,
Listener,5,5,0.9,0.01,96,23,4,partner4,group1,0.063875,
Listener,5,5,0.9,0.01,97,23,4,partner4,group1,0.042375,
Listener,5,5,0.9,0.01,98,23,4,partner4,group1,0.046,
Listener,5,5,0.9,0.01,99,23,4,partner4,group1,0.157875,0.1321875
Listener,5,5,0.9,0.01,0,23,4,partner4,group2,0.9285,
Listener,5,5,0.9,0.01,1,23,4,partner4,group2,0.920125,
Listener,5,5,0.9,0.01,2,23,4,partner4,group2,0.687125,
Listener,5,5,0.9,0.01,3,23,4,partner4,group2,0.900375,
Listener,5,5,0.9,0.01,4,23,4,partner4,group2,0.92825,
Listener,5,5,0.9,0.01,5,23,4,partner4,group2,0.942375,
Listener,5,5,0.9,0.01,6,23,4,partner4,group2,0.90975,
Listener,5,5,0.9,0.01,7,23,4,partner4,group2,0.901125,
Listener,5,5,0.9,0.01,8,23,4,partner4,group2,0.93775,
Listener,5,5,0.9,0.01,9,23,4,partner4,group2,0.926625,
Listener,5,5,0.9,0.01,10,23,4,partner4,group2,0.916375,
Listener,5,5,0.9,0.01,11,23,4,partner4,group2,0.893125,
Listener,5,5,0.9,0.01,12,23,4,partner4,group2,0.741,
Listener,5,5,0.9,0.01,13,23,4,partner4,group2,0.84025,
Listener,5,5,0.9,0.01,14,23,4,partner4,group2,0.84025,
Listener,5,5,0.9,0.01,15,23,4,partner4,group2,0.92175,
Listener,5,5,0.9,0.01,16,23,4,partner4,group2,0.965,
Listener,5,5,0.9,0.01,17,23,4,partner4,group2,0.9225,
Listener,5,5,0.9,0.01,18,23,4,partner4,group2,0.843875,
Listener,5,5,0.9,0.01,19,23,4,partner4,group2,0.968375,
Listener,5,5,0.9,0.01,20,23,4,partner4,group2,0.745125,
Listener,5,5,0.9,0.01,21,23,4,partner4,group2,0.9225,
Listener,5,5,0.9,0.01,22,23,4,partner4,group2,0.854375,
Listener,5,5,0.9,0.01,23,23,4,partner4,group2,0.83975,
Listener,5,5,0.9,0.01,24,23,4,partner4,group2,0.894,
Listener,5,5,0.9,0.01,25,23,4,partner4,group2,0.976625,
Listener,5,5,0.9,0.01,26,23,4,partner4,group2,0.83175,
Listener,5,5,0.9,0.01,27,23,4,partner4,group2,0.9135,
Listener,5,5,0.9,0.01,28,23,4,partner4,group2,0.957125,
Listener,5,5,0.9,0.01,29,23,4,partner4,group2,0.85375,
Listener,5,5,0.9,0.01,30,23,4,partner4,group2,0.846125,
Listener,5,5,0.9,0.01,31,23,4,partner4,group2,0.637625,
Listener,5,5,0.9,0.01,32,23,4,partner4,group2,0.774625,
Listener,5,5,0.9,0.01,33,23,4,partner4,group2,0.94375,
Listener,5,5,0.9,0.01,34,23,4,partner4,group2,0.838375,
Listener,5,5,0.9,0.01,35,23,4,partner4,group2,0.82375,
Listener,5,5,0.9,0.01,36,23,4,partner4,group2,0.93525,
Listener,5,5,0.9,0.01,37,23,4,partner4,group2,0.989625,
Listener,5,5,0.9,0.01,38,23,4,partner4,group2,0.813,
Listener,5,5,0.9,0.01,39,23,4,partner4,group2,0.9355,
Listener,5,5,0.9,0.01,40,23,4,partner4,group2,0.854,
Listener,5,5,0.9,0.01,41,23,4,partner4,group2,0.873375,
Listener,5,5,0.9,0.01,42,23,4,partner4,group2,0.964875,
Listener,5,5,0.9,0.01,43,23,4,partner4,group2,0.781875,
Listener,5,5,0.9,0.01,44,23,4,partner4,group2,0.82675,
Listener,5,5,0.9,0.01,45,23,4,partner4,group2,0.6895,
Listener,5,5,0.9,0.01,46,23,4,partner4,group2,0.941,
Listener,5,5,0.9,0.01,47,23,4,partner4,group2,0.610875,
Listener,5,5,0.9,0.01,48,23,4,partner4,group2,0.91725,
Listener,5,5,0.9,0.01,49,23,4,partner4,group2,0.845625,
Listener,5,5,0.9,0.01,50,23,4,partner4,group2,0.84775,
Listener,5,5,0.9,0.01,51,23,4,partner4,group2,0.83525,
