scale, iterationNum, trialNum,                  condition,partnerID,partner,val
0.05,3,21,4,partner2,group2,0.885125
0.05,3,21,4,partner3,group1,0.8745
0.05,3,21,4,partner3,group2,0.1255
0.05,3,21,4,partner4,group1,0.08325
0.05,3,21,4,partner4,group2,0.91675
0.05,3,22,4,partner1,group1,1
0.05,3,22,4,partner2,group1,0.1215
0.05,3,22,4,partner2,group2,0.8785
0.05,3,22,4,partner3,group1,0.942875
0.05,3,22,4,partner3,group2,0.057125
0.05,3,22,4,partner4,group1,0.0935
0.05,3,22,4,partner4,group2,0.9065
0.05,3,23,4,partner1,group1,1
0.05,3,23,4,partner2,group1,0.14475
0.05,3,23,4,partner2,group2,0.85525
0.05,3,23,4,partner3,group1,0.920875
0.05,3,23,4,partner3,group2,0.079125
0.05,3,23,4,partner4,group1,0.099625
0.05,3,23,4,partner4,group2,0.900375
0.05,3,24,4,partner1,group1,1
0.05,3,24,4,partner2,group1,0.140875
0.05,3,24,4,partner2,group2,0.859125
0.05,3,24,4,partner3,group1,0.838
0.05,3,24,4,partner3,group2,0.162
0.05,3,24,4,partner4,group1,0.158875
0.05,3,24,4,partner4,group2,0.841125
0.05,4,1,1,partner1,group1,1
0.05,4,1,1,partner2,group1,0.378875
0.05,4,1,1,partner2,group2,0.621125
0.05,4,1,1,partner3,group1,0.509875
0.05,4,1,1,partner3,group2,0.490125
0.05,4,1,1,partner4,group1,0.399625
0.05,4,1,1,partner4,group2,0.600375
0.05,4,2,1,partner1,group1,1
0.05,4,2,1,partner2,group1,0.424125
0.05,4,2,1,partner2,group2,0.575875
0.05,4,2,1,partner3,group1,0.42025
0.05,4,2,1,partner3,group2,0.57975
0.05,4,2,1,partner4,group1,0.41875
0.05,4,2,1,partner4,group2,0.58125
0.05,4,3,1,partner1,group1,1
0.05,4,3,1,partner2,group1,0.453125
0.05,4,3,1,partner2,group2,0.546875
0.05,4,3,1,partner3,group1,0.545375
0.05,4,3,1,partner3,group2,0.454625
0.05,4,3,1,partner4,group1,0.591
0.05,4,3,1,partner4,group2,0.409
0.05,4,4,1,partner1,group1,1
0.05,4,4,1,partner2,group1,0.48325
0.05,4,4,1,partner2,group2,0.51675
0.05,4,4,1,partner3,group1,0.424625
0.05,4,4,1,partner3,group2,0.575375
0.05,4,4,1,partner4,group1,0.5725
0.05,4,4,1,partner4,group2,0.4275
0.05,4,5,1,partner1,group1,1
0.05,4,5,1,partner2,group1,0.464625
0.05,4,5,1,partner2,group2,0.535375
0.05,4,5,1,partner3,group1,0.376
0.05,4,5,1,partner3,group2,0.624
0.05,4,5,1,partner4,group1,0.3585
0.05,4,5,1,partner4,group2,0.6415
0.05,4,6,1,partner1,group1,1
0.05,4,6,1,partner2,group1,0.43225
0.05,4,6,1,partner2,group2,0.56775
0.05,4,6,1,partner3,group1,0.658625
0.05,4,6,1,partner3,group2,0.341375
0.05,4,6,1,partner4,group1,0.519375
0.05,4,6,1,partner4,group2,0.480625
0.05,4,7,2,partner1,group1,1
0.05,4,7,2,partner2,group1,0.4625
0.05,4,7,2,partner2,group2,0.5375
0.05,4,7,2,partner3,group1,0.487125
0.05,4,7,2,partner3,group2,0.512875
0.05,4,7,2,partner4,group1,0.44375
0.05,4,7,2,partner4,group2,0.55625
0.05,4,8,2,partner1,group1,1
0.05,4,8,2,partner2,group1,0.13175
0.05,4,8,2,partner2,group2,0.86825
0.05,4,8,2,partner3,group1,0.59675
0.05,4,8,2,partner3,group2,0.40325
0.05,4,8,2,partner4,group1,0.511375
0.05,4,8,2,partner4,group2,0.488625
0.05,4,9,2,partner1,group1,1
0.05,4,9,2,partner2,group1,0.077875
0.05,4,9,2,partner2,group2,0.922125
0.05,4,9,2,partner3,group1,0.50875
0.05,4,9,2,partner3,group2,0.49125
0.05,4,9,2,partner4,group1,0.242875
0.05,4,9,2,partner4,group2,0.757125
0.05,4,10,2,partner1,group1,1
0.05,4,10,2,partner2,group1,0.099875
0.05,4,10,2,partner2,group2,0.900125
0.05,4,10,2,partner3,group1,0.577375
0.05,4,10,2,partner3,group2,0.422625
0.05,4,10,2,partner4,group1,0.5515
0.05,4,10,2,partner4,group2,0.4485
0.05,4,11,2,partner1,group1,1
0.05,4,11,2,partner2,group1,0.0465
0.05,4,11,2,partner2,group2,0.9535
0.05,4,11,2,partner3,group1,0.55525
0.05,4,11,2,partner3,group2,0.44475
0.05,4,11,2,partner4,group1,0.552875
0.05,4,11,2,partner4,group2,0.447125
0.05,4,12,2,partner1,group1,1
0.05,4,12,2,partner2,group1,0.045875
0.05,4,12,2,partner2,group2,0.954125
0.05,4,12,2,partner3,group1,0.573125
0.05,4,12,2,partner3,group2,0.426875
0.05,4,12,2,partner4,group1,0.227125
0.05,4,12,2,partner4,group2,0.772875
0.05,4,13,3,partner1,group1,1
0.05,4,13,3,partner2,group1,0.1755
0.05,4,13,3,partner2,group2,0.8245
0.05,4,13,3,partner3,group1,0.494625
0.05,4,13,3,partner3,group2,0.505375
0.05,4,13,3,partner4,group1,0.330375
0.05,4,13,3,partner4,group2,0.669625
0.05,4,14,3,partner1,group1,1
0.05,4,14,3,partner2,group1,0.197125
0.05,4,14,3,partner2,group2,0.802875
0.05,4,14,3,partner3,group1,0.79625
0.05,4,14,3,partner3,group2,0.20375
0.05,4,14,3,partner4,group1,0.420125
0.05,4,14,3,partner4,group2,0.579875
0.05,4,15,3,partner1,group1,1
0.05,4,15,3,partner2,group1,0.11525
0.05,4,15,3,partner2,group2,0.88475
0.05,4,15,3,partner3,group1,0.88775
0.05,4,15,3,partner3,group2,0.11225
0.05,4,15,3,partner4,group1,0.62675
0.05,4,15,3,partner4,group2,0.37325
0.05,4,16,3,partner1,group1,1
0.05,4,16,3,partner2,group1,0.1555
0.05,4,16,3,partner2,group2,0.8445
0.05,4,16,3,partner3,group1,0.777
0.05,4,16,3,partner3,group2,0.223
0.05,4,16,3,partner4,group1,0.597625
0.05,4,16,3,partner4,group2,0.402375
0.05,4,17,3,partner1,group1,1
0.05,4,17,3,partner2,group1,0.312
0.05,4,17,3,partner2,group2,0.688
0.05,4,17,3,partner3,group1,0.660125
0.05,4,17,3,partner3,group2,0.339875
0.05,4,17,3,partner4,group1,0.419875
0.05,4,17,3,partner4,group2,0.580125
0.05,4,18,3,partner1,group1,1
0.05,4,18,3,partner2,group1,0.138625
0.05,4,18,3,partner2,group2,0.861375
0.05,4,18,3,partner3,group1,0.83475
0.05,4,18,3,partner3,group2,0.16525
0.05,4,18,3,partner4,group1,0.3615
0.05,4,18,3,partner4,group2,0.6385
0.05,4,19,4,partner1,group1,1
0.05,4,19,4,partner2,group1,0.251375
0.05,4,19,4,partner2,group2,0.748625
0.05,4,19,4,partner3,group1,0.763375
0.05,4,19,4,partner3,group2,0.236625
0.05,4,19,4,partner4,group1,0.398
0.05,4,19,4,partner4,group2,0.602
0.05,4,20,4,partner1,group1,1
0.05,4,20,4,partner2,group1,0.11225
0.05,4,20,4,partner2,group2,0.88775
0.05,4,20,4,partner3,group1,0.91475
0.05,4,20,4,partner3,group2,0.08525
0.05,4,20,4,partner4,group1,0.106375
0.05,4,20,4,partner4,group2,0.893625
0.05,4,21,4,partner1,group1,1
0.05,4,21,4,partner2,group1,0.063875
0.05,4,21,4,partner2,group2,0.936125
0.05,4,21,4,partner3,group1,0.942125
0.05,4,21,4,partner3,group2,0.057875
0.05,4,21,4,partner4,group1,0.0355
0.05,4,21,4,partner4,group2,0.9645
0.05,4,22,4,partner1,group1,1
0.05,4,22,4,partner2,group1,0.287625
0.05,4,22,4,partner2,group2,0.712375
0.05,4,22,4,partner3,group1,0.700125
0.05,4,22,4,partner3,group2,0.299875
0.05,4,22,4,partner4,group1,0.290125
0.05,4,22,4,partner4,group2,0.709875
0.05,4,23,4,partner1,group1,1
0.05,4,23,4,partner2,group1,0.05975
0.05,4,23,4,partner2,group2,0.94025
0.05,4,23,4,partner3,group1,0.859625
0.05,4,23,4,partner3,group2,0.140375
0.05,4,23,4,partner4,group1,0.07175
0.05,4,23,4,partner4,group2,0.92825
0.05,4,24,4,partner1,group1,1
0.05,4,24,4,partner2,group1,0.16775
0.05,4,24,4,partner2,group2,0.83225
0.05,4,24,4,partner3,group1,0.844375
0.05,4,24,4,partner3,group2,0.155625
0.05,4,24,4,partner4,group1,0.128375
0.05,4,24,4,partner4,group2,0.871625
0.05,5,1,1,partner1,group1,1
0.05,5,1,1,partner2,group1,0.55
0.05,5,1,1,partner2,group2,0.45
0.05,5,1,1,partner3,group1,0.5895
0.05,5,1,1,partner3,group2,0.4105
0.05,5,1,1,partner4,group1,0.409875
0.05,5,1,1,partner4,group2,0.590125
0.05,5,2,1,partner1,group1,1
0.05,5,2,1,partner2,group1,0.562375
0.05,5,2,1,partner2,group2,0.437625
0.05,5,2,1,partner3,group1,0.5895
0.05,5,2,1,partner3,group2,0.4105
0.05,5,2,1,partner4,group1,0.53375
0.05,5,2,1,partner4,group2,0.46625
0.05,5,3,1,partner1,group1,1
0.05,5,3,1,partner2,group1,0.61825
0.05,5,3,1,partner2,group2,0.38175
0.05,5,3,1,partner3,group1,0.518875
0.05,5,3,1,partner3,group2,0.481125
0.05,5,3,1,partner4,group1,0.457
0.05,5,3,1,partner4,group2,0.543
0.05,5,4,1,partner1,group1,1
0.05,5,4,1,partner2,group1,0.563875
0.05,5,4,1,partner2,group2,0.436125
0.05,5,4,1,partner3,group1,0.426875
0.05,5,4,1,partner3,group2,0.573125
0.05,5,4,1,partner4,group1,0.455125
0.05,5,4,1,partner4,group2,0.544875
0.05,5,5,1,partner1,group1,1
0.05,5,5,1,partner2,group1,0.486
0.05,5,5,1,partner2,group2,0.514
0.05,5,5,1,partner3,group1,0.4375
0.05,5,5,1,partner3,group2,0.5625
0.05,5,5,1,partner4,group1,0.463625
0.05,5,5,1,partner4,group2,0.536375
0.05,5,6,1,partner1,group1,1
0.05,5,6,1,partner2,group1,0.51775
0.05,5,6,1,partner2,group2,0.48225
0.05,5,6,1,partner3,group1,0.59225
0.05,5,6,1,partner3,group2,0.40775
0.05,5,6,1,partner4,group1,0.52225
0.05,5,6,1,partner4,group2,0.47775
0.05,5,7,2,partner1,group1,1
0.05,5,7,2,partner2,group1,0.4875
0.05,5,7,2,partner2,group2,0.5125
0.05,5,7,2,partner3,group1,0.59975
0.05,5,7,2,partner3,group2,0.40025
0.05,5,7,2,partner4,group1,0.51525
0.05,5,7,2,partner4,group2,0.48475
0.05,5,8,2,partner1,group1,1
0.05,5,8,2,partner2,group1,0.112625
0.05,5,8,2,partner2,group2,0.887375
0.05,5,8,2,partner3,group1,0.601375
0.05,5,8,2,partner3,group2,0.398625
0.05,5,8,2,partner4,group1,0.57925
0.05,5,8,2,partner4,group2,0.42075
0.05,5,9,2,partner1,group1,1
0.05,5,9,2,partner2,group1,0.088125
0.05,5,9,2,partner2,group2,0.911875
0.05,5,9,2,partner3,group1,0.599
0.05,5,9,2,partner3,group2,0.401
0.05,5,9,2,partner4,group1,0.32725
0.05,5,9,2,partner4,group2,0.67275
0.05,5,10,2,partner1,group1,1
0.05,5,10,2,partner2,group1,0.055125
0.05,5,10,2,partner2,group2,0.944875
0.05,5,10,2,partner3,group1,0.36
0.05,5,10,2,partner3,group2,0.64
0.05,5,10,2,partner4,group1,0.582625
0.05,5,10,2,partner4,group2,0.417375
0.05,5,11,2,partner1,group1,1
0.05,5,11,2,partner2,group1,0.12825
0.05,5,11,2,partner2,group2,0.87175
0.05,5,11,2,partner3,group1,0.50525
0.05,5,11,2,partner3,group2,0.49475
0.05,5,11,2,partner4,group1,0.632625
0.05,5,11,2,partner4,group2,0.367375
0.05,5,12,2,partner1,group1,1
0.05,5,12,2,partner2,group1,0.10025
0.05,5,12,2,partner2,group2,0.89975
0.05,5,12,2,partner3,group1,0.315125
0.05,5,12,2,partner3,group2,0.684875
0.05,5,12,2,partner4,group1,0.4175
0.05,5,12,2,partner4,group2,0.5825
0.05,5,13,3,partner1,group1,1
0.05,5,13,3,partner2,group1,0.101125
0.05,5,13,3,partner2,group2,0.898875
0.05,5,13,3,partner3,group1,0.49075
0.05,5,13,3,partner3,group2,0.50925
0.05,5,13,3,partner4,group1,0.306375
0.05,5,13,3,partner4,group2,0.693625
0.05,5,14,3,partner1,group1,1
0.05,5,14,3,partner2,group1,0.131375
0.05,5,14,3,partner2,group2,0.868625
0.05,5,14,3,partner3,group1,0.744
0.05,5,14,3,partner3,group2,0.256
0.05,5,14,3,partner4,group1,0.506875
0.05,5,14,3,partner4,group2,0.493125
0.05,5,15,3,partner1,group1,1
0.05,5,15,3,partner2,group1,0.2555
0.05,5,15,3,partner2,group2,0.7445
0.05,5,15,3,partner3,group1,0.749625
0.05,5,15,3,partner3,group2,0.250375
0.05,5,15,3,partner4,group1,0.50175
0.05,5,15,3,partner4,group2,0.49825
0.05,5,16,3,partner1,group1,1
0.05,5,16,3,partner2,group1,0.138625
0.05,5,16,3,partner2,group2,0.861375
0.05,5,16,3,partner3,group1,0.8885
0.05,5,16,3,partner3,group2,0.1115
0.05,5,16,3,partner4,group1,0.502125
0.05,5,16,3,partner4,group2,0.497875
0.05,5,17,3,partner1,group1,1
0.05,5,17,3,partner2,group1,0.46825
0.05,5,17,3,partner2,group2,0.53175
0.05,5,17,3,partner3,group1,0.569125
0.05,5,17,3,partner3,group2,0.430875
0.05,5,17,3,partner4,group1,0.535
0.05,5,17,3,partner4,group2,0.465
0.05,5,18,3,partner1,group1,1
0.05,5,18,3,partner2,group1,0.1915
0.05,5,18,3,partner2,group2,0.8085
0.05,5,18,3,partner3,group1,0.7975
0.05,5,18,3,partner3,group2,0.2025
0.05,5,18,3,partner4,group1,0.364375
0.05,5,18,3,partner4,group2,0.635625
0.05,5,19,4,partner1,group1,1
0.05,5,19,4,partner2,group1,0.106
0.05,5,19,4,partner2,group2,0.894
0.05,5,19,4,partner3,group1,0.93875
0.05,5,19,4,partner3,group2,0.06125
0.05,5,19,4,partner4,group1,0.4995
0.05,5,19,4,partner4,group2,0.5005
0.05,5,20,4,partner1,group1,1
0.05,5,20,4,partner2,group1,0.166875
0.05,5,20,4,partner2,group2,0.833125
0.05,5,20,4,partner3,group1,0.808625
0.05,5,20,4,partner3,group2,0.191375
0.05,5,20,4,partner4,group1,0.293
0.05,5,20,4,partner4,group2,0.707
0.05,5,21,4,partner1,group1,1
0.05,5,21,4,partner2,group1,0.336125
0.05,5,21,4,partner2,group2,0.663875
0.05,5,21,4,partner3,group1,0.671625
0.05,5,21,4,partner3,group2,0.328375
0.05,5,21,4,partner4,group1,0.284375
0.05,5,21,4,partner4,group2,0.715625
0.05,5,22,4,partner1,group1,1
0.05,5,22,4,partner2,group1,0.22925
0.05,5,22,4,partner2,group2,0.77075
0.05,5,22,4,partner3,group1,0.840375
0.05,5,22,4,partner3,group2,0.159625
0.05,5,22,4,partner4,group1,0.253125
0.05,5,22,4,partner4,group2,0.746875
0.05,5,23,4,partner1,group1,1
0.05,5,23,4,partner2,group1,0.066125
0.05,5,23,4,partner2,group2,0.933875
0.05,5,23,4,partner3,group1,0.97275
0.05,5,23,4,partner3,group2,0.02725
0.05,5,23,4,partner4,group1,0.057625
0.05,5,23,4,partner4,group2,0.942375
0.05,5,24,4,partner1,group1,1
0.05,5,24,4,partner2,group1,0.08325
0.05,5,24,4,partner2,group2,0.91675
0.05,5,24,4,partner3,group1,0.983
0.05,5,24,4,partner3,group2,0.017
0.05,5,24,4,partner4,group1,0.0535
0.05,5,24,4,partner4,group2,0.9465
0.05,6,1,1,partner1,group1,1
0.05,6,1,1,partner2,group1,0.500125
0.05,6,1,1,partner2,group2,0.499875
0.05,6,1,1,partner3,group1,0.507625
0.05,6,1,1,partner3,group2,0.492375
0.05,6,1,1,partner4,group1,0.42575
0.05,6,1,1,partner4,group2,0.57425
0.05,6,2,1,partner1,group1,1
0.05,6,2,1,partner2,group1,0.409375
0.05,6,2,1,partner2,group2,0.590625
0.05,6,2,1,partner3,group1,0.50875
0.05,6,2,1,partner3,group2,0.49125
0.05,6,2,1,partner4,group1,0.539375
0.05,6,2,1,partner4,group2,0.460625
0.05,6,3,1,partner1,group1,1
0.05,6,3,1,partner2,group1,0.316625
0.05,6,3,1,partner2,group2,0.683375
0.05,6,3,1,partner3,group1,0.490875
0.05,6,3,1,partner3,group2,0.509125
0.05,6,3,1,partner4,group1,0.78725
0.05,6,3,1,partner4,group2,0.21275
0.05,6,4,1,partner1,group1,1
0.05,6,4,1,partner2,group1,0.454875
0.05,6,4,1,partner2,group2,0.545125
0.05,6,4,1,partner3,group1,0.57725
0.05,6,4,1,partner3,group2,0.42275
0.05,6,4,1,partner4,group1,0.367125
0.05,6,4,1,partner4,group2,0.632875
0.05,6,5,1,partner1,group1,1
0.05,6,5,1,partner2,group1,0.6065
0.05,6,5,1,partner2,group2,0.3935
0.05,6,5,1,partner3,group1,0.473375
0.05,6,5,1,partner3,group2,0.526625
0.05,6,5,1,partner4,group1,0.50475
0.05,6,5,1,partner4,group2,0.49525
0.05,6,6,1,partner1,group1,1
0.05,6,6,1,partner2,group1,0.4895
0.05,6,6,1,partner2,group2,0.5105
0.05,6,6,1,partner3,group1,0.400375
0.05,6,6,1,partner3,group2,0.599625
0.05,6,6,1,partner4,group1,0.389625
0.05,6,6,1,partner4,group2,0.610375
0.05,6,7,2,partner1,group1,1
0.05,6,7,2,partner2,group1,0.474625
0.05,6,7,2,partner2,group2,0.525375
0.05,6,7,2,partner3,group1,0.432375
0.05,6,7,2,partner3,group2,0.567625
0.05,6,7,2,partner4,group1,0.5155
0.05,6,7,2,partner4,group2,0.4845
0.05,6,8,2,partner1,group1,1
0.05,6,8,2,partner2,group1,0.133375
0.05,6,8,2,partner2,group2,0.866625
0.05,6,8,2,partner3,group1,0.552875
0.05,6,8,2,partner3,group2,0.447125
0.05,6,8,2,partner4,group1,0.48225
0.05,6,8,2,partner4,group2,0.51775
0.05,6,9,2,partner1,group1,1
0.05,6,9,2,partner2,group1,0.148
0.05,6,9,2,partner2,group2,0.852
0.05,6,9,2,partner3,group1,0.3795
0.05,6,9,2,partner3,group2,0.6205
0.05,6,9,2,partner4,group1,0.449375
0.05,6,9,2,partner4,group2,0.550625
0.05,6,10,2,partner1,group1,1
0.05,6,10,2,partner2,group1,0.11225
0.05,6,10,2,partner2,group2,0.88775
0.05,6,10,2,partner3,group1,0.582875
0.05,6,10,2,partner3,group2,0.417125
0.05,6,10,2,partner4,group1,0.28675
0.05,6,10,2,partner4,group2,0.71325
0.05,6,11,2,partner1,group1,1
0.05,6,11,2,partner2,group1,0.176625
0.05,6,11,2,partner2,group2,0.823375
0.05,6,11,2,partner3,group1,0.5755
0.05,6,11,2,partner3,group2,0.4245
0.05,6,11,2,partner4,group1,0.33
0.05,6,11,2,partner4,group2,0.67
0.05,6,12,2,partner1,group1,1
0.05,6,12,2,partner2,group1,0.0805
0.05,6,12,2,partner2,group2,0.9195
0.05,6,12,2,partner3,group1,0.46675
0.05,6,12,2,partner3,group2,0.53325
0.05,6,12,2,partner4,group1,0.28325
0.05,6,12,2,partner4,group2,0.71675
0.05,6,13,3,partner1,group1,1
0.05,6,13,3,partner2,group1,0.088625
0.05,6,13,3,partner2,group2,0.911375
0.05,6,13,3,partner3,group1,0.402375
0.05,6,13,3,partner3,group2,0.597625
0.05,6,13,3,partner4,group1,0.548
0.05,6,13,3,partner4,group2,0.452
0.05,6,14,3,partner1,group1,1
0.05,6,14,3,partner2,group1,0.102875
0.05,6,14,3,partner2,group2,0.897125
0.05,6,14,3,partner3,group1,0.876
0.05,6,14,3,partner3,group2,0.124
0.05,6,14,3,partner4,group1,0.478
0.05,6,14,3,partner4,group2,0.522
0.05,6,15,3,partner1,group1,1
0.05,6,15,3,partner2,group1,0.085625
0.05,6,15,3,partner2,group2,0.914375
0.05,6,15,3,partner3,group1,0.796625
0.05,6,15,3,partner3,group2,0.203375
0.05,6,15,3,partner4,group1,0.37825
0.05,6,15,3,partner4,group2,0.62175
0.05,6,16,3,partner1,group1,1
0.05,6,16,3,partner2,group1,0.17875
0.05,6,16,3,partner2,group2,0.82125
0.05,6,16,3,partner3,group1,0.778
0.05,6,16,3,partner3,group2,0.222
0.05,6,16,3,partner4,group1,0.314625
0.05,6,16,3,partner4,group2,0.685375
0.05,6,17,3,partner1,group1,1
0.05,6,17,3,partner2,group1,0.018125
0.05,6,17,3,partner2,group2,0.981875
0.05,6,17,3,partner3,group1,0.98675
0.05,6,17,3,partner3,group2,0.01325
0.05,6,17,3,partner4,group1,0.5975
0.05,6,17,3,partner4,group2,0.4025
0.05,6,18,3,partner1,group1,1
0.05,6,18,3,partner2,group1,0.081375
0.05,6,18,3,partner2,group2,0.918625
0.05,6,18,3,partner3,group1,0.94125
0.05,6,18,3,partner3,group2,0.05875
0.05,6,18,3,partner4,group1,0.295875
0.05,6,18,3,partner4,group2,0.704125
0.05,6,19,4,partner1,group1,1
0.05,6,19,4,partner2,group1,0.116625
0.05,6,19,4,partner2,group2,0.883375
0.05,6,19,4,partner3,group1,0.93225
0.05,6,19,4,partner3,group2,0.06775
0.05,6,19,4,partner4,group1,0.50675
0.05,6,19,4,partner4,group2,0.49325
0.05,6,20,4,partner1,group1,1
0.05,6,20,4,partner2,group1,0.33175
0.05,6,20,4,partner2,group2,0.66825
0.05,6,20,4,partner3,group1,0.7095
0.05,6,20,4,partner3,group2,0.2905
0.05,6,20,4,partner4,group1,0.395
0.05,6,20,4,partner4,group2,0.605
0.05,6,21,4,partner1,group1,1
0.05,6,21,4,partner2,group1,0.154375
0.05,6,21,4,partner2,group2,0.845625
0.05,6,21,4,partner3,group1,0.882
0.05,6,21,4,partner3,group2,0.118
0.05,6,21,4,partner4,group1,0.1265
0.05,6,21,4,partner4,group2,0.8735
0.05,6,22,4,partner1,group1,1
0.05,6,22,4,partner2,group1,0.15875
0.05,6,22,4,partner2,group2,0.84125
0.05,6,22,4,partner3,group1,0.932625
0.05,6,22,4,partner3,group2,0.067375
0.05,6,22,4,partner4,group1,0.111
0.05,6,22,4,partner4,group2,0.889
0.05,6,23,4,partner1,group1,1
0.05,6,23,4,partner2,group1,0.088625
0.05,6,23,4,partner2,group2,0.911375
0.05,6,23,4,partner3,group1,0.907375
0.05,6,23,4,partner3,group2,0.092625
0.05,6,23,4,partner4,group1,0.09025
0.05,6,23,4,partner4,group2,0.90975
0.05,6,24,4,partner1,group1,1
0.05,6,24,4,partner2,group1,0.103875
0.05,6,24,4,partner2,group2,0.896125
0.05,6,24,4,partner3,group1,0.883125
0.05,6,24,4,partner3,group2,0.116875
0.05,6,24,4,partner4,group1,0.13725
0.05,6,24,4,partner4,group2,0.86275
0.05,7,1,1,partner1,group1,1
0.05,7,1,1,partner2,group1,0.51675
0.05,7,1,1,partner2,group2,0.48325
0.05,7,1,1,partner3,group1,0.491
0.05,7,1,1,partner3,group2,0.509
0.05,7,1,1,partner4,group1,0.476
0.05,7,1,1,partner4,group2,0.524
0.05,7,2,1,partner1,group1,1
0.05,7,2,1,partner2,group1,0.537875
0.05,7,2,1,partner2,group2,0.462125
0.05,7,2,1,partner3,group1,0.556375
0.05,7,2,1,partner3,group2,0.443625
0.05,7,2,1,partner4,group1,0.59775
0.05,7,2,1,partner4,group2,0.40225
0.05,7,3,1,partner1,group1,1
0.05,7,3,1,partner2,group1,0.5695
0.05,7,3,1,partner2,group2,0.4305
0.05,7,3,1,partner3,group1,0.40325
0.05,7,3,1,partner3,group2,0.59675
0.05,7,3,1,partner4,group1,0.551875
0.05,7,3,1,partner4,group2,0.448125
0.05,7,4,1,partner1,group1,1
0.05,7,4,1,partner2,group1,0.551375
0.05,7,4,1,partner2,group2,0.448625
0.05,7,4,1,partner3,group1,0.55475
0.05,7,4,1,partner3,group2,0.44525
0.05,7,4,1,partner4,group1,0.45975
0.05,7,4,1,partner4,group2,0.54025
0.05,7,5,1,partner1,group1,1
0.05,7,5,1,partner2,group1,0.482125
0.05,7,5,1,partner2,group2,0.517875
0.05,7,5,1,partner3,group1,0.52825
0.05,7,5,1,partner3,group2,0.47175
0.05,7,5,1,partner4,group1,0.5525
0.05,7,5,1,partner4,group2,0.4475
0.05,7,6,1,partner1,group1,1
0.05,7,6,1,partner2,group1,0.407375
0.05,7,6,1,partner2,group2,0.592625
0.05,7,6,1,partner3,group1,0.548625
0.05,7,6,1,partner3,group2,0.451375
0.05,7,6,1,partner4,group1,0.564875
0.05,7,6,1,partner4,group2,0.435125
0.05,7,7,2,partner1,group1,1
0.05,7,7,2,partner2,group1,0.495125
0.05,7,7,2,partner2,group2,0.504875
0.05,7,7,2,partner3,group1,0.4055
0.05,7,7,2,partner3,group2,0.5945
0.05,7,7,2,partner4,group1,0.49225
0.05,7,7,2,partner4,group2,0.50775
0.05,7,8,2,partner1,group1,1
0.05,7,8,2,partner2,group1,0.114
0.05,7,8,2,partner2,group2,0.886
0.05,7,8,2,partner3,group1,0.47725
0.05,7,8,2,partner3,group2,0.52275
0.05,7,8,2,partner4,group1,0.4485
0.05,7,8,2,partner4,group2,0.5515
0.05,7,9,2,partner1,group1,1
0.05,7,9,2,partner2,group1,0.069625
0.05,7,9,2,partner2,group2,0.930375
0.05,7,9,2,partner3,group1,0.465125
0.05,7,9,2,partner3,group2,0.534875
0.05,7,9,2,partner4,group1,0.565125
0.05,7,9,2,partner4,group2,0.434875
0.05,7,10,2,partner1,group1,1
0.05,7,10,2,partner2,group1,0.2085
0.05,7,10,2,partner2,group2,0.7915
0.05,7,10,2,partner3,group1,0.331
0.05,7,10,2,partner3,group2,0.669
0.05,7,10,2,partner4,group1,0.46175
0.05,7,10,2,partner4,group2,0.53825
0.05,7,11,2,partner1,group1,1
0.05,7,11,2,partner2,group1,0.029625
0.05,7,11,2,partner2,group2,0.970375
0.05,7,11,2,partner3,group1,0.68
0.05,7,11,2,partner3,group2,0.32
0.05,7,11,2,partner4,group1,0.42575
0.05,7,11,2,partner4,group2,0.57425
0.05,7,12,2,partner1,group1,1
0.05,7,12,2,partner2,group1,0.053625
0.05,7,12,2,partner2,group2,0.946375
0.05,7,12,2,partner3,group1,0.5215
0.05,7,12,2,partner3,group2,0.4785
0.05,7,12,2,partner4,group1,0.438375
0.05,7,12,2,partner4,group2,0.561625
0.05,7,13,3,partner1,group1,1
0.05,7,13,3,partner2,group1,0.051625
0.05,7,13,3,partner2,group2,0.948375
0.05,7,13,3,partner3,group1,0.41675
0.05,7,13,3,partner3,group2,0.58325
0.05,7,13,3,partner4,group1,0.423375
0.05,7,13,3,partner4,group2,0.576625
0.05,7,14,3,partner1,group1,1
0.05,7,14,3,partner2,group1,0.163875
0.05,7,14,3,partner2,group2,0.836125
0.05,7,14,3,partner3,group1,0.832375
0.05,7,14,3,partner3,group2,0.167625
0.05,7,14,3,partner4,group1,0.431625
0.05,7,14,3,partner4,group2,0.568375
0.05,7,15,3,partner1,group1,1
0.05,7,15,3,partner2,group1,0.25725
0.05,7,15,3,partner2,group2,0.74275
0.05,7,15,3,partner3,group1,0.822375
0.05,7,15,3,partner3,group2,0.177625
0.05,7,15,3,partner4,group1,0.502625
0.05,7,15,3,partner4,group2,0.497375
0.05,7,16,3,partner1,group1,1
0.05,7,16,3,partner2,group1,0.264
0.05,7,16,3,partner2,group2,0.736
0.05,7,16,3,partner3,group1,0.767125
0.05,7,16,3,partner3,group2,0.232875
0.05,7,16,3,partner4,group1,0.435
0.05,7,16,3,partner4,group2,0.565
0.05,7,17,3,partner1,group1,1
0.05,7,17,3,partner2,group1,0.04375
