_id,index,name,displayName,startTimeAt,durationInSeconds,roundId,gameId,createdAt,data.log
HJ2wMztnPzsxnnuJ4,47,selection,Selection,,45,gs4DZrE7vposNwpHu,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:03Z,
zDD8ZxFtqT3AJmbyA,48,selection,Selection,,45,9fctqirtasYuKvK3u,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:03Z,
qTJCMJJDdnQ3FJK3b,49,selection,Selection,,45,RQ4pbZ7iM75bjAJph,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:03Z,
JBvAPzhQ4qe2yG8fL,50,selection,Selection,,45,xWY9wwZHwjRvcQSr3,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:03Z,
mCpFGx2N9tdkLRNtk,0,preview,Avatar and partner assignment,2022-05-25T21:21:09Z,20,74GZgy5yFkqrDhByP,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""previewStarted"",""roundId"":""preview"",""at"":""2022-05-25T21:21:09.178Z""}"
rHxkdB3N7RvCttQMs,1,selection,Selection,2022-05-25T21:21:30Z,45,74GZgy5yFkqrDhByP,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:21:29.804Z""}"
EAtHKdvxxJ4pCxpgG,2,selection,Selection,2022-05-25T21:22:18Z,45,o4pcGHHEzuz7acYK5,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:22:18.101Z""}"
ujDA27uCvm6rZF9bW,3,selection,Selection,2022-05-25T21:23:06Z,45,haeJiya3ptXi6BFha,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:23:05.677Z""}"
5LYcc4ergNvr6xBZ5,4,selection,Selection,2022-05-25T21:23:53Z,45,cpCb6RwmQbEuburr6,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:23:53.271Z""}"
tMvuaRiFoW7r8PXLC,5,selection,Selection,2022-05-25T21:24:33Z,45,t6j5cuzX5TdHEGinR,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:24:33.193Z""}"
BZaCvdEYn5dS3jaEE,6,selection,Selection,2022-05-25T21:25:11Z,45,ZEMdchqvqco3TsYnZ,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:25:11.424Z""}"
PeJEzGQPvaydfgnFs,7,selection,Selection,2022-05-25T21:25:53Z,45,rgJ6ygMFpk62B4tXr,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:25:52.602Z""}"
tEA8Bj4MPTusimxcf,8,selection,Selection,2022-05-25T21:26:21Z,45,ew3GJXxGLHQMWgJaj,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:26:20.686Z""}"
p8nNe933BoxnEYzwj,9,selection,Selection,2022-05-25T21:27:01Z,45,gCFzCdiAY44thsq6d,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:27:00.699Z""}"
ioQYcsdARC2FZFTCf,10,selection,Selection,2022-05-25T21:27:40Z,45,2WnXGNupzp33mHErm,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:27:40.587Z""}"
XtfKEvGxuyWFFSqXS,11,selection,Selection,2022-05-25T21:28:21Z,45,kmcQFxceYkqFEpLxH,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:28:20.878Z""}"
sGtW4baRADjRtWybY,12,selection,Selection,2022-05-25T21:29:09Z,45,YrMitfm3P3x4z2k55,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:29:08.575Z""}"
cLDHzYhh93ZHbDRrJ,13,selection,Selection,2022-05-25T21:29:56Z,45,ZTHHLzxJTSmBBFhEi,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:29:56.414Z""}"
Nfjb3uTdfbftrM7Hx,14,selection,Selection,2022-05-25T21:30:28Z,45,ftshHKRekhcw8Kmg8,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:30:27.839Z""}"
EhA633FppNSfasbGd,15,selection,Selection,2022-05-25T21:30:56Z,45,KL7YN3NoQwzyE2bd3,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:30:55.916Z""}"
6DgRHTXeyJnkf2FzA,16,selection,Selection,2022-05-25T21:31:35Z,45,kiKgQmo9B9mkj9jZq,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:31:34.731Z""}"
Xwon4uhjNTmyMY8YC,17,transition,Partner Swap!,2022-05-25T21:32:06Z,15,QaeJRk24JBgfrZGYB,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""transitionStarted"",""roundId"":""transition"",""at"":""2022-05-25T21:32:05.741Z""}"
xJXx57QL6XMbhNK9X,18,selection,Selection,2022-05-25T21:32:21Z,45,QaeJRk24JBgfrZGYB,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:32:21.189Z""}"
v6edWZvQAdQDStEWn,19,selection,Selection,2022-05-25T21:32:57Z,45,zMXwR9kpJgHzuEFTu,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:32:57.228Z""}"
sdjtiwf2pPfKjA9Qv,20,selection,Selection,2022-05-25T21:33:31Z,45,C24hFT9SJw8y9qBC7,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:33:31.525Z""}"
SKjTMJpeX7encqMQ3,21,selection,Selection,2022-05-25T21:34:01Z,45,P5sNMvEokqbPtGBZG,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:34:01.039Z""}"
v2cx56iMgGaWovQ8q,22,selection,Selection,2022-05-25T21:34:42Z,45,BTKDPFse7bNoXNi29,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:34:42.251Z""}"
xo2hFNsxKJxxNpg5G,23,selection,Selection,2022-05-25T21:35:14Z,45,SKagDkzTYxB7KCv6Y,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:35:14.415Z""}"
KHKcAGAzNZHTmS2sX,24,selection,Selection,2022-05-25T21:36:03Z,45,bCj2tYGzqyLDMx2RD,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:36:02.999Z""}"
NMe36hs7qymRzsAQw,25,selection,Selection,2022-05-25T21:36:41Z,45,Xau77hQaPKY99kPEZ,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:36:41.203Z""}"
fa8wAjTayxQu7NrX8,26,selection,Selection,2022-05-25T21:37:30Z,45,LrmurEZLMWePLRYrZ,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:37:29.993Z""}"
pKJdw5PrhsWK22Mjg,27,selection,Selection,2022-05-25T21:37:55Z,45,eyfoSZrtZ9bTrKKYk,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:37:54.661Z""}"
Ad6XCsPRmCRo8edJm,28,selection,Selection,2022-05-25T21:38:23Z,45,pEATrYxhxnNhmWtQB,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:38:22.706Z""}"
GMYmhbzsZr7ydbmDf,29,selection,Selection,2022-05-25T21:38:49Z,45,2HkCA4kY6P26AakEF,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:38:49.287Z""}"
Xe2dNxDojCLGavi4d,30,selection,Selection,2022-05-25T21:39:09Z,45,Za9vxH7PsrvnyELXF,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:39:09.430Z""}"
7wyopNi7HyGzgnXhT,31,selection,Selection,2022-05-25T21:39:39Z,45,C4mSYJBJbb9edGupx,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:39:38.696Z""}"
XowvteLdgqhzvQoNB,32,selection,Selection,2022-05-25T21:40:11Z,45,aPZMRdtkNTuQ3Bwgs,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:40:10.800Z""}"
ofYmkAad8vx7Tu4Ey,33,selection,Selection,2022-05-25T21:41:00Z,45,qoNxHPJuZr2iEhBf4,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:40:59.810Z""}"
oDoLDchCucz4iybbB,34,transition,Partner Swap!,2022-05-25T21:41:35Z,15,m59tSFYPgez5xL63x,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""transitionStarted"",""roundId"":""transition"",""at"":""2022-05-25T21:41:35.260Z""}"
zF2hMrua7JFkH8GWR,35,selection,Selection,2022-05-25T21:41:50Z,45,m59tSFYPgez5xL63x,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:41:50.671Z""}"
HmzTTnCZ7psheDyM8,36,selection,Selection,2022-05-25T21:42:19Z,45,qk8tPaDsz7mGp6MZa,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:42:19.511Z""}"
p86AqfT2Lh3wR8ktR,37,selection,Selection,2022-05-25T21:42:44Z,45,yPYAdjTcGSjgiE9C7,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:42:44.391Z""}"
a3oNA6xbu5orGyxji,38,selection,Selection,2022-05-25T21:43:19Z,45,NwJWBL9t734t2fgSg,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:43:19.403Z""}"
ch45RzXikQjMeyidY,39,selection,Selection,2022-05-25T21:43:47Z,45,cr3yZQsK96Gpbquni,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:43:47.334Z""}"
nagz5YZdaHHuDCibD,40,selection,Selection,2022-05-25T21:44:22Z,45,tvFbeMgDfPtcSa9C4,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:44:22.587Z""}"
oJwDin3W6dEpC96uB,41,selection,Selection,2022-05-25T21:45:04Z,45,9AMqKfmzpb7YTQoeq,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:45:04.203Z""}"
KDq4eJC2r4Nb5ekyk,42,selection,Selection,2022-05-25T21:45:38Z,45,WRDBFFirNs5hQZ5YX,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:45:38.371Z""}"
MXbXkFwpyDtqrWrYL,43,selection,Selection,2022-05-25T21:46:17Z,45,th36LnD8aHb8rNS8u,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:46:17.499Z""}"
owbExjpYtJKepqwfN,44,selection,Selection,2022-05-25T21:46:51Z,45,F3rBSBWAsciisX22a,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:46:51.444Z""}"
da8aR4wGjWv53WCoy,45,selection,Selection,2022-05-25T21:47:33Z,45,RXFakjBX47H9giakZ,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:47:33.566Z""}"
7wop7LzCbZ4PQAt8e,46,selection,Selection,2022-05-25T21:48:09Z,45,2cLPpGQrw5kyv2jMq,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:48:08.837Z""}"
9PBF2hJMJfPqGCEAQ,47,selection,Selection,2022-05-25T21:48:38Z,45,cjPnxu5eXtYmxYR6c,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:48:38.472Z""}"
yRydhBQyNS3WoDEF8,48,selection,Selection,2022-05-25T21:49:25Z,45,JXg9JnkeJKW2nHMnr,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:49:25.098Z""}"
7pSouToKMSqwPMve8,49,selection,Selection,2022-05-25T21:49:48Z,45,xEmbNeRwJ6bAnGsnj,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:49:48.206Z""}"
xXJfRkhohA8WdxHae,50,selection,Selection,2022-05-25T21:50:27Z,45,BHcvo2EN7iAAobs3b,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:04Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:50:27.305Z""}"
625TDmXpFn2DrKZzb,0,preview,Avatar and partner assignment,2022-05-25T21:23:50Z,20,sSvAjWWWrMmbD8khN,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""verb"":""previewStarted"",""roundId"":""preview"",""at"":""2022-05-25T21:23:50.408Z""}"
rN29X5PLtiH76D8vN,1,selection,Selection,2022-05-25T21:24:11Z,45,sSvAjWWWrMmbD8khN,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:24:11.113Z""}"
34EbLbNq59vAKM7bN,2,selection,Selection,2022-05-25T21:24:58Z,45,8ximYSJPn6GCZtHYe,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:24:58.530Z""}"
NMrfh6hbyW7ynN8cy,3,selection,Selection,2022-05-25T21:25:46Z,45,igRGgvf4XEYkWPEXF,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:25:45.711Z""}"
YzNcsgSCbAtrw4vRX,4,selection,Selection,2022-05-25T21:26:33Z,45,NLFGXbz7Z6f6AZrte,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:26:33.092Z""}"
GW9STjrbpb6GG3R3x,5,selection,Selection,,45,GXYejdCrfEQpNdRCS,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
urHexQqxZEeekN7fo,6,selection,Selection,,45,zZr2zHg5MvfzZDaMo,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
cw3ffckHTyfsHctMj,7,selection,Selection,,45,Mjva7m2X8yxrLdJfy,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
QnoXMTYyFoTXADjbP,8,selection,Selection,,45,eXMaLsSvCkBGQfEWG,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
JZtHdLMfvNF5aJyvt,9,selection,Selection,,45,uGQTZne5WWqrtuzqY,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
vpciGmxEkq6AwHp9H,10,selection,Selection,,45,7uttPXXt7SgHtXAZL,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
s3ZkqusgtJWFhBgKJ,11,selection,Selection,,45,yJvB9gQYXuYqBgi2b,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
QmHDpGFWBHReo9kzc,12,selection,Selection,,45,zYMBiSKPGtefj8J4N,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
iJhpXMKoXRiH9NzJ7,13,selection,Selection,,45,67M2YcbcxJD6XE5Em,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
3h9orXGutLF8wp7Ee,14,selection,Selection,,45,DFGE3JkGuRtFh5svR,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
esb4BGtYpSiSCjJti,15,selection,Selection,,45,zkYdXt54J3onijc7Y,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
6yDj2LZdaaHb47Bwa,16,selection,Selection,,45,9rvfzQ6p6sgYHxmPT,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
Bi42MXSdPYyztyerz,17,transition,Partner Swap!,,15,uPXGzSDjFJDc6XZCZ,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
rj3pcHkLxHDZvSPuG,18,selection,Selection,,45,uPXGzSDjFJDc6XZCZ,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
kmXz7NCpZr2spXAoA,19,selection,Selection,,45,sKRF8KX8wsEn5p47L,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,
KnuDgBysDPgMA3kMf,20,selection,Selection,,45,GW3J5rfggtyZrifxW,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
kR8XMth4paZxh37RK,21,selection,Selection,,45,ThhwHjAw7F8JzHgiy,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
E9RcRFv5apMH9mchz,22,selection,Selection,,45,Ty6qqMAphNKET5P5Q,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
KJjiF6iy6C3A3CELY,23,selection,Selection,,45,pPTDBWaZ24ZmMRqT2,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
LCyrz7uLKBq957bJg,24,selection,Selection,,45,XANAFs5YKtkRC2dcr,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
CELuzLfBcHs3hfhXm,25,selection,Selection,,45,68rq4prpiYNiaPNNc,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
bLx2tEpTgbSmQhrfd,26,selection,Selection,,45,TP65HK7jsvDYJpw6W,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
iyLqm9RM2rLARPQsg,27,selection,Selection,,45,iAFT29j87KNzkPCSf,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
3cnmisvQdmvcbiWwY,28,selection,Selection,,45,S7eBQbhz9oTSXjGig,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
Ht5C4PndkrLx4Moxb,29,selection,Selection,,45,Yx8wdmuXQJjKEXufb,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
rrtyzac6z6taqYKva,30,selection,Selection,,45,2A8xvk6xgt7QpM3yY,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
bXSayF8zKvmbK7NRT,31,selection,Selection,,45,LW5kBSDS72LCymgWY,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
BYjRo9r68X5S3kTBc,32,selection,Selection,,45,oPjzofpWjqjJYtkgN,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
j4ambJHLpHg24yL8b,33,selection,Selection,,45,NELXpoLuHAtpKMghf,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
L9FjFFLxNFp4pFXrx,34,transition,Partner Swap!,,15,MGCgZ2ApCExqiuxBY,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
Pt22Ed2XxrEaza5vW,35,selection,Selection,,45,MGCgZ2ApCExqiuxBY,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
Xkna5jm58G8CWkPPK,36,selection,Selection,,45,oQMw7LhEjBKP5raCG,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
Y2Wzo2EvvHMBvGPYd,37,selection,Selection,,45,nXKfWecaf8NvXrvdS,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
fxWLWmimJSYmMviFg,38,selection,Selection,,45,Qbt8EGRYMBofBbDFZ,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
mMhy3TztWaZfgpFMa,39,selection,Selection,,45,SCcaZrKDxafRTrCb4,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
8Q5dkXqLvrgpFvXwS,40,selection,Selection,,45,yEXY9m53fjpEsZwnj,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
hdxeRxXp8bLPsJWSJ,41,selection,Selection,,45,TbyB2jdFZJ4ZK5zYD,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
AgpCL9N2bevrhJzEH,42,selection,Selection,,45,iBXTnsEZvBDTLNBy5,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
GYFN9JNTuJWrMjeTT,43,selection,Selection,,45,AfkqtQ4zNy25PaX96,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
mnwZkYDtCLcWCjp5M,44,selection,Selection,,45,xAiS3fjA4W6rCaz9c,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
wffrmJrxfJGgc9EsA,45,selection,Selection,,45,hrnkagkWsMAHLm7jM,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
2u4TC85mi5HpXAzSe,46,selection,Selection,,45,vfJEGRr6Q6fasXTAK,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
yFaej87Lebuib8P3c,47,selection,Selection,,45,3BoJ982jNSjNFJiL9,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
GdExa84qRFf5HZh6M,48,selection,Selection,,45,zGmpfnZQ8SW2LHy3A,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
MFgqcwPboJBpjiLi8,49,selection,Selection,,45,bJgTeuLTYwPjC68sj,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
3sJmbTrcpHDyxM5fd,50,selection,Selection,,45,nQHPZZz2JFv3znhvw,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:47Z,
exwxJGy8hqMwjLmM2,0,preview,Avatar and partner assignment,2022-05-25T21:24:20Z,20,Q3qtbmY3X6hhoJayC,EAxRXE75t42iKMLtA,2022-05-25T21:24:17Z,"{""verb"":""previewStarted"",""roundId"":""preview"",""at"":""2022-05-25T21:24:20.264Z""}"
i9tgS2zmZrCxTKhpi,1,selection,Selection,2022-05-25T21:24:41Z,45,Q3qtbmY3X6hhoJayC,EAxRXE75t42iKMLtA,2022-05-25T21:24:17Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:24:41.512Z""}"
4aneF3HR4nzGMFqA8,2,selection,Selection,2022-05-25T21:25:30Z,45,8x8LwLqes6K6jdSR7,EAxRXE75t42iKMLtA,2022-05-25T21:24:17Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:25:30.389Z""}"
nRhGtoyq5Rc6gwmxF,3,selection,Selection,2022-05-25T21:26:18Z,45,fjED4vnXm9trvuxJ4,EAxRXE75t42iKMLtA,2022-05-25T21:24:17Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:26:18.303Z""}"
HbQkG47rpcHeCpGDA,4,selection,Selection,2022-05-25T21:27:08Z,45,N93473RGqEwyrWCxz,EAxRXE75t42iKMLtA,2022-05-25T21:24:17Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:27:07.716Z""}"
kxdPh4YMQmiSu2LDs,5,selection,Selection,2022-05-25T21:27:55Z,45,ESur8DcKvfw7joPuX,EAxRXE75t42iKMLtA,2022-05-25T21:24:17Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:27:55.383Z""}"
avmAKSv2untfvbtY7,6,selection,Selection,2022-05-25T21:28:37Z,45,QJMKE6qxX8f7M5coe,EAxRXE75t42iKMLtA,2022-05-25T21:24:17Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:28:36.881Z""}"
HZJAwmr8kN4pNnj38,7,selection,Selection,2022-05-25T21:29:10Z,45,by9z7jxKne7ujGBTt,EAxRXE75t42iKMLtA,2022-05-25T21:24:17Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:29:10.371Z""}"
yWahb2Qw5niDvqKht,8,selection,Selection,2022-05-25T21:29:59Z,45,PJ5dP75hELbrShj4u,EAxRXE75t42iKMLtA,2022-05-25T21:24:17Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:29:58.796Z""}"
eAiy34shksFjDuYT6,9,selection,Selection,2022-05-25T21:30:24Z,45,uyCHCCv49cQT3pDrv,EAxRXE75t42iKMLtA,2022-05-25T21:24:17Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:30:24.400Z""}"
MWweLTH4t8PdvsyB7,10,selection,Selection,2022-05-25T21:31:12Z,45,zgPiKKt6SM9su3Da8,EAxRXE75t42iKMLtA,2022-05-25T21:24:17Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:31:11.726Z""}"
7YBeY84AoMERkXdMc,11,selection,Selection,2022-05-25T21:31:39Z,45,f6pcGckWXzdZrKt3W,EAxRXE75t42iKMLtA,2022-05-25T21:24:17Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:31:39.620Z""}"
