_id,index,stageIds,gameId,createdAt,data.target,data.numTrials,data.trialNum,data.numPartners,data.partnerNum,data.repNum,data.chat,data.room0response,data.room0correct,data.room1response,data.room1correct
t6eBWg2Hv8e7ut5Kc,31,GBpy9P7yLdZRBK7xH,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_F.png""}",16,15,3,1,3,"{""text"":""sat down"",""playerId"":""3po2pCre5CgtX7euo"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""sqaure head"",""playerId"":""3po2pCre5CgtX7euo"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""no feet showing"",""playerId"":""Zvis4zQYCcmj9WPAS"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""?"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""listener""}",false,false,false,false
yGgsHn7MWQj3CuRhr,32,"vNK3Woqf6rCjG67Kk,FqKdjkm4giJK4NPPE",EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_H.png""}",16,0,3,2,0,"{""text"":""No feet on show"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""looks pregnant and sitting down"",""playerId"":""Zvis4zQYCcmj9WPAS"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""Kneeling"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""no feet"",""playerId"":""Zvis4zQYCcmj9WPAS"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""Diamond dheqd"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",/experiment/tangram_H.png,true,/experiment/tangram_H.png,true
2JndtdqASrDxnsg8h,33,8oJxZazqPZbTMJgPu,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_G.png""}",16,1,3,2,0,"{""text"":""looks like dancing"",""playerId"":""Zvis4zQYCcmj9WPAS"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""Sitting diamond head"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""Triangle deet"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""Feet"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""?"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",/experiment/tangram_F.png,true,/experiment/tangram_G.png,true
H9mSXCdNNDsDM8j6A,34,eSu6PCK48ZPprJAYC,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_E.png""}",16,2,3,2,0,"{""text"":""Jumbled"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""head is split into two triangles"",""playerId"":""Zvis4zQYCcmj9WPAS"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""Square topeft"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""Triangle bottom r"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",false,false,/experiment/tangram_E.png,true
om5P8mCr25AXnGzXw,35,qeuwQorR3kwR64x9S,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_F.png""}",16,3,3,2,0,"{""text"":""Split triangle ears"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""sitting down square head"",""playerId"":""Zvis4zQYCcmj9WPAS"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",/experiment/tangram_E.png,true,/experiment/tangram_F.png,true
6ay69f3t3hxtp3e3p,36,RgZYJ55d7yojNJuBH,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_G.png""}",16,4,3,2,1,"{""text"":""?"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""listener""},{""text"":""rabbit ears"",""playerId"":""3po2pCre5CgtX7euo"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""looks like someone dancing"",""playerId"":""avSXPP4tF6v6Z3hAq"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""two triangle head"",""playerId"":""3po2pCre5CgtX7euo"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""lots of shapes"",""playerId"":""avSXPP4tF6v6Z3hAq"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""yep"",""playerId"":""Zvis4zQYCcmj9WPAS"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""listener""}",/experiment/tangram_E.png,true,/experiment/tangram_G.png,true
ZtMYkSF5TJYzxR5dy,37,2Ldu8QHxmF6pibonj,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_E.png""}",16,5,3,2,1,"{""text"":""looks like rabbit ears"",""playerId"":""avSXPP4tF6v6Z3hAq"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""?"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""two triangles from top of diamond"",""playerId"":""avSXPP4tF6v6Z3hAq"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""weirdest looking"",""playerId"":""3po2pCre5CgtX7euo"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""lots of shapes"",""playerId"":""3po2pCre5CgtX7euo"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",false,false,false,false
AtQwu9o5kY2xjWLPr,38,jdfWJusFwbZo7uyKT,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_H.png""}",16,6,3,2,1,"{""text"":""sat down"",""playerId"":""3po2pCre5CgtX7euo"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""looks pregnant"",""playerId"":""avSXPP4tF6v6Z3hAq"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""feet left"",""playerId"":""3po2pCre5CgtX7euo"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""diamond head"",""playerId"":""avSXPP4tF6v6Z3hAq"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",/experiment/tangram_F.png,true,/experiment/tangram_H.png,true
D5PEatKhw3PyGMxBY,39,TAk4AR5JAvcNGC6HE,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_F.png""}",16,7,3,2,1,"{""text"":""man sitting down"",""playerId"":""avSXPP4tF6v6Z3hAq"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""pregnant looking"",""playerId"":""3po2pCre5CgtX7euo"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""legs to left"",""playerId"":""avSXPP4tF6v6Z3hAq"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",/experiment/tangram_H.png,true,/experiment/tangram_F.png,true
vdvkTgkJCLyarGNeL,40,z6YwGjFXiYfosjy3b,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_F.png""}",16,8,3,2,2,"{""text"":""Pregnant"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""sitting down square head"",""playerId"":""Zvis4zQYCcmj9WPAS"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""No feet"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",/experiment/tangram_H.png,true,/experiment/tangram_F.png,true
xHjZPuToNL2ntE6rA,41,FhFa3SHByyC2rAGZs,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_H.png""}",16,9,3,2,2,"{""text"":""no legs showing"",""playerId"":""Zvis4zQYCcmj9WPAS"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""Weirdest looking lots of shales"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""Shapes"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",/experiment/tangram_G.png,true,/experiment/tangram_H.png,true
eD7AuRRi33uCag4ie,42,8YFxN4uNTbdEBvr3G,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_G.png""}",16,10,3,2,2,"{""text"":""dancing"",""playerId"":""Zvis4zQYCcmj9WPAS"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""Sitting square head triangle feet bottom left"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",/experiment/tangram_F.png,true,/experiment/tangram_G.png,true
y7w4hGejGTfkfchtM,43,bqZruNhJizSjLh7i9,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_E.png""}",16,11,3,2,2,"{""text"":""Bunny ears"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""bunny ears. split triangles"",""playerId"":""Zvis4zQYCcmj9WPAS"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",/experiment/tangram_E.png,true,/experiment/tangram_E.png,true
xb5DSSFyeNJ4Qc2Sy,44,u8zTJDKmRq4yzAcxz,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_E.png""}",16,12,3,2,3,"{""text"":""rabbit ears"",""playerId"":""avSXPP4tF6v6Z3hAq"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""pregnant looking"",""playerId"":""3po2pCre5CgtX7euo"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""?"",""playerId"":""3cNdpmDp6YkmE9HPv"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""listener""}",false,false,false,false
FGPuwWrJ8WSuRygeG,45,ZM4avJYNvMEwqy8LZ,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_H.png""}",16,13,3,2,3,"{""text"":""weirdest looking shape"",""playerId"":""3po2pCre5CgtX7euo"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""looks pregnant"",""playerId"":""avSXPP4tF6v6Z3hAq"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""diamond head"",""playerId"":""avSXPP4tF6v6Z3hAq"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",/experiment/tangram_G.png,true,/experiment/tangram_F.png,false
9Y9avT8ZzHE6y5dHH,46,Ku4AP8gY9s93xWgjq,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_F.png""}",16,14,3,2,3,"{""text"":""man sitting down"",""playerId"":""avSXPP4tF6v6Z3hAq"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""sat down"",""playerId"":""3po2pCre5CgtX7euo"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""feet to left"",""playerId"":""3po2pCre5CgtX7euo"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""legs to left"",""playerId"":""avSXPP4tF6v6Z3hAq"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",/experiment/tangram_F.png,true,/experiment/tangram_F.png,true
Pc8csME5cytWGztCf,47,Sw6nCDxknxfe4HLqe,EAxRXE75t42iKMLtA,2022-05-25T21:24:16Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_G.png""}",16,15,3,2,3,"{""text"":""dancing"",""playerId"":""avSXPP4tF6v6Z3hAq"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""bunny"",""playerId"":""3po2pCre5CgtX7euo"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",/experiment/tangram_E.png,true,/experiment/tangram_G.png,true
7n7tRmdLDfszHWRty,0,"tBmRb5EFd66dEkPJ5,aM6AY7Pq7dFXmPkDC",5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,0,3,0,0,"{""text"":""please describe the image"",""playerId"":""NqAQeDPXaQh2Xv2KD"",""roomId"":""room1"",""target"":""/experiment/tangram_B.png"",""role"":""listener""}",false,false,false,false
RC4s7h6bpgWFk2RSZ,1,9D5LhMmMBjRSvyPf7,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_D.png""}",16,1,3,0,0,"{""text"":""looking left"",""playerId"":""NWBxYqkdH4xSzDiw9"",""roomId"":""room1"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""A person standing up holding a book"",""playerId"":""8YFWjNuom6bt9tfJG"",""roomId"":""room0"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""standing"",""playerId"":""NWBxYqkdH4xSzDiw9"",""roomId"":""room1"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""A person with one foot in air and one arm bend"",""playerId"":""8YFWjNuom6bt9tfJG"",""roomId"":""room0"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""standing straight"",""playerId"":""NWBxYqkdH4xSzDiw9"",""roomId"":""room1"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""}",/experiment/tangram_D.png,false,/experiment/tangram_B.png,false
kWA5BJHYN96iSECXZ,2,t94BCHtFNnzoCk5ba,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,2,3,0,0,"{""text"":""A person sitting down with both arms up"",""playerId"":""8YFWjNuom6bt9tfJG"",""roomId"":""room0"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""}",false,false,false,false
LBxin8RqMfTQptCN2,3,oEYuquexAS4WY7yCp,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,3,3,0,0,"{""text"":""one leg lifted"",""playerId"":""NWBxYqkdH4xSzDiw9"",""roomId"":""room1"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""A person falling down with arms up in air"",""playerId"":""8YFWjNuom6bt9tfJG"",""roomId"":""room0"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""},{""text"":""which image has a box?"",""playerId"":""NqAQeDPXaQh2Xv2KD"",""roomId"":""room1"",""target"":""/experiment/tangram_A.png"",""role"":""listener""},{""text"":""head in opposite direction?"",""playerId"":""NqAQeDPXaQh2Xv2KD"",""roomId"":""room1"",""target"":""/experiment/tangram_A.png"",""role"":""listener""},{""text"":""he has one leg lifted"",""playerId"":""NWBxYqkdH4xSzDiw9"",""roomId"":""room1"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""}",false,false,false,false
Ey8du9tJvDPZGhAoZ,4,vR8k98jFf3Bp5o28i,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_D.png""}",16,4,3,0,1,"{""text"":""standing, looking left"",""playerId"":""NqAQeDPXaQh2Xv2KD"",""roomId"":""room1"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""Person Standing on one foot"",""playerId"":""W4MQ5woSyJjCuAE5G"",""roomId"":""room0"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""}",/experiment/tangram_A.png,true,/experiment/tangram_D.png,true
FMPpNjJpPLaXGzp6n,5,zxAM8YjMwwoCPBNWS,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_C.png""}",16,5,3,0,1,"{""text"":""Person falling with both arms in the air"",""playerId"":""W4MQ5woSyJjCuAE5G"",""roomId"":""room0"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""},{""text"":""leaning to the sides, arms stuck out, head tilted"",""playerId"":""NqAQeDPXaQh2Xv2KD"",""roomId"":""room1"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""}",/experiment/tangram_C.png,true,/experiment/tangram_C.png,true
a7dXTY4SnCJBiqyjT,6,d96NgKs5bBvmL4K5p,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,6,3,0,1,"{""text"":""sitting down, looking left with a triangle on back of head"",""playerId"":""NqAQeDPXaQh2Xv2KD"",""roomId"":""room1"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""Person standing with arms out to the left"",""playerId"":""W4MQ5woSyJjCuAE5G"",""roomId"":""room0"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""}",/experiment/tangram_D.png,true,/experiment/tangram_B.png,true
f8Lm4umvfST6r2mAL,7,feyrXRpxF9qKbwJnv,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_A.png""}",16,7,3,0,1,"{""text"":""standing with one leg stuck out"",""playerId"":""NqAQeDPXaQh2Xv2KD"",""roomId"":""room1"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""Person kneeling/sitting with arms out"",""playerId"":""W4MQ5woSyJjCuAE5G"",""roomId"":""room0"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""}",/experiment/tangram_B.png,true,/experiment/tangram_A.png,true
FrN2biE9yue5duAqE,8,zL4pM5i5qwohxwMAd,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_B.png""}",16,8,3,0,2,"{""text"":""Person kneeling with arms out"",""playerId"":""8YFWjNuom6bt9tfJG"",""roomId"":""room0"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""crouching down maybe triangle on the right"",""playerId"":""NWBxYqkdH4xSzDiw9"",""roomId"":""room1"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""}",/experiment/tangram_B.png,true,/experiment/tangram_B.png,true
62WEaTvSWbyke3ZCb,9,XSsGuijpavziWuk9f,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,9,3,0,2,"{""text"":""Person standing with arms out to left"",""playerId"":""8YFWjNuom6bt9tfJG"",""roomId"":""room0"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""standing with one leg lifted"",""playerId"":""NWBxYqkdH4xSzDiw9"",""roomId"":""room1"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""}",/experiment/tangram_D.png,true,/experiment/tangram_A.png,true
y6wEEcBdv77jwCNaJ,10,8DcQdw4TghGvo85gi,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_C.png""}",16,10,3,0,2,"{""text"":""arms in the air on each side of the head"",""playerId"":""NWBxYqkdH4xSzDiw9"",""roomId"":""room1"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""},{""text"":""Person with one foot up in air"",""playerId"":""8YFWjNuom6bt9tfJG"",""roomId"":""room0"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""}",/experiment/tangram_A.png,true,/experiment/tangram_C.png,true
cF2BLrGHmf5ak5vKs,11,QkSZSpHh8pw4AiPa2,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,11,3,0,2,"{""text"":""Person falling down with arms up in air"",""playerId"":""8YFWjNuom6bt9tfJG"",""roomId"":""room0"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""},{""text"":""standing looking to the left with what looks like a tray in the arms"",""playerId"":""NWBxYqkdH4xSzDiw9"",""roomId"":""room1"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""}",/experiment/tangram_C.png,true,/experiment/tangram_D.png,true
7cz5pcEJHmdq76i7T,12,KF7zrrYCL6yr9AQYF,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,12,3,0,3,"{""text"":""standing with one leg stuck out"",""playerId"":""NqAQeDPXaQh2Xv2KD"",""roomId"":""room1"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""Person standing with arms to the left"",""playerId"":""W4MQ5woSyJjCuAE5G"",""roomId"":""room0"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""}",/experiment/tangram_D.png,true,/experiment/tangram_A.png,true
4ajzzxT9qmHSNhHzM,13,TbLumazFNuToRmMct,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_C.png""}",16,13,3,0,3,"{""text"":""Person with one foot in the air"",""playerId"":""W4MQ5woSyJjCuAE5G"",""roomId"":""room0"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""arms stretched in opposite directions, leaning to the side"",""playerId"":""NqAQeDPXaQh2Xv2KD"",""roomId"":""room1"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""}",/experiment/tangram_A.png,true,/experiment/tangram_C.png,true
47Kf3wHi8A3kC2rnQ,14,qB6pFKJaHKmHeKE7e,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_B.png""}",16,14,3,0,3,"{""text"":""sitting down/ crouched down with a triangle on back of head"",""playerId"":""NqAQeDPXaQh2Xv2KD"",""roomId"":""room1"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""Person falling with arms in the air"",""playerId"":""W4MQ5woSyJjCuAE5G"",""roomId"":""room0"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""}",/experiment/tangram_C.png,true,/experiment/tangram_B.png,true
KDrsWhMEy6kNaaSPy,15,WPXJc9FmFDmzK4JkL,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_D.png""}",16,15,3,0,3,"{""text"":""standing with a tray in hands"",""playerId"":""NqAQeDPXaQh2Xv2KD"",""roomId"":""room1"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""Person kneeling with arms out"",""playerId"":""W4MQ5woSyJjCuAE5G"",""roomId"":""room0"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""}",/experiment/tangram_B.png,true,/experiment/tangram_D.png,true
65LExGRbMDZYWusnk,16,"A4jzwApRL5esKGYw3,yFSe3rEcgbWyfeh4H",5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_C.png""}",16,0,3,1,0,"{""text"":""Person falling with both arms in the air"",""playerId"":""W4MQ5woSyJjCuAE5G"",""roomId"":""room1"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""},{""text"":""Person falling back with arms in air"",""playerId"":""8YFWjNuom6bt9tfJG"",""roomId"":""room0"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""}",/experiment/tangram_C.png,true,/experiment/tangram_C.png,true
rsME9obF5vt9vMNbj,17,KRhnFateEJdyTn76w,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_B.png""}",16,1,3,1,0,"{""text"":""Person kneeling with arms out"",""playerId"":""W4MQ5woSyJjCuAE5G"",""roomId"":""room1"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""Person kneeling or sitting"",""playerId"":""8YFWjNuom6bt9tfJG"",""roomId"":""room0"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""}",/experiment/tangram_B.png,true,/experiment/tangram_B.png,true
GudMoqYpopQJZqxFo,18,2r74mb9L7PJykKjp3,5DPBkeiGxRisStRiY,2022-05-25T21:30:59Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,2,3,1,0,"{""text"":""Person standing on one foot"",""playerId"":""W4MQ5woSyJjCuAE5G"",""roomId"":""room1"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""Person standing with arms to the left"",""playerId"":""8YFWjNuom6bt9tfJG"",""roomId"":""room0"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""}",/experiment/tangram_D.png,true,/experiment/tangram_A.png,true
