_id,index,stageIds,gameId,createdAt,data.target,data.numTrials,data.trialNum,data.numPartners,data.partnerNum,data.repNum,data.chat,data.room0data,data.room1data,data.room0response,data.room0correct,data.room1response,data.room1correct
eqPqyGxXBzfCSRFBb,22,2L2u5CJjMguceM9ti,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_A.png""}",16,6,3,1,1,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""h9yE9SAP59evsbTq3""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""vG7KxAxGB5BaXzjiK"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}",,,,
9LCwLttEc69Ei8K39,23,CEhMJKNr6SbaJjWiw,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_C.png""}",16,7,3,1,1,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""h9yE9SAP59evsbTq3""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""vG7KxAxGB5BaXzjiK"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}",,,,
bL6CdyKTjQ8seKaLF,24,eZ2Z3YphTsfYjH474,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_B.png""}",16,8,3,1,2,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""h9yE9SAP59evsbTq3""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""vG7KxAxGB5BaXzjiK"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}",,,,
osPvieQqWJSJkPoYB,25,wpBc6LuDySrrWrsH8,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,9,3,1,2,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""h9yE9SAP59evsbTq3""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""vG7KxAxGB5BaXzjiK"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}",,,,
9njLYK5NPQYkwgovm,26,tLTrt2Jfgt6JaP77G,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_D.png""}",16,10,3,1,2,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""h9yE9SAP59evsbTq3""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""vG7KxAxGB5BaXzjiK"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}",,,,
FFFXB3WzWAmMPr54N,27,hpK3pGoHnkmkL4wbc,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_A.png""}",16,11,3,1,2,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""h9yE9SAP59evsbTq3""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""vG7KxAxGB5BaXzjiK"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}",,,,
YbTGYEYa8SKkzTge6,28,3GhuGXbMq7mJWMFFN,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_C.png""}",16,12,3,1,3,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""h9yE9SAP59evsbTq3""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""vG7KxAxGB5BaXzjiK"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}",,,,
ifKxb9LWr48wvEc4S,29,Kn6Hcr2FTopbTFkbS,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_B.png""}",16,13,3,1,3,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""h9yE9SAP59evsbTq3""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""vG7KxAxGB5BaXzjiK"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}",,,,
tNsvXNtQBhvPcSHcM,30,T2cmQFsmsKdBoEMxw,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_A.png""}",16,14,3,1,3,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""h9yE9SAP59evsbTq3""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""vG7KxAxGB5BaXzjiK"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}",,,,
piZbWZotjnj5wLY79,31,bpAhXgAHkAXJDLefn,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_D.png""}",16,15,3,1,3,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""h9yE9SAP59evsbTq3""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""vG7KxAxGB5BaXzjiK"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}",,,,
nu7HMn5xhvrgmohwE,32,"3QgMuc4KSjdxGd6fb,5cAPay949SY95NZ9s",pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,0,3,2,0,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
kgeqC4KeRttFWGRjP,33,7Rzu2Cvg9wQ8MpPbk,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_A.png""}",16,1,3,2,0,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
7AoTXKhxWp5o24JtP,34,kTucmo2jNTNhvbpMv,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_D.png""}",16,2,3,2,0,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
DPd6pCaKBt2NG6hZQ,35,FA4LNfoCthiW7QA4t,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_B.png""}",16,3,3,2,0,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
4Eheu7tgYk6RP4Mfp,36,ChxM3xSGmfed7CYiN,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,4,3,2,1,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
XvxeFkvLfQgQR5dBB,37,z75TffG3HnzofgHdJ,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_B.png""}",16,5,3,2,1,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
yE5NZDcCdCJhvFM9x,38,rMXnoCrPYudxvEo5P,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_D.png""}",16,6,3,2,1,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
wZhRPxYtsn3EnFRGr,39,D3uQqDrPRtRH5E9wS,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,7,3,2,1,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
AyDoFJNY8WuKQRyvc,40,PS4w3f5WZiTTEn84c,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_D.png""}",16,8,3,2,2,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
WB6ZYMxvBXhmfmHWk,41,AfXpRbMhvQS5vT9hd,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,9,3,2,2,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
jKB9MHeZTCkPq3aMa,42,uZn6T6Q59qzZBDoG7,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,10,3,2,2,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
z6CkGHaTz2btKoT6i,43,qGf9fv75uyN4TaxGu,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,11,3,2,2,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
5cea83bWA3Z7E5yK7,44,nNbXNpM5qfmCwQaCT,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_A.png""}",16,12,3,2,3,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
sf8Yb4JtnHsLicrFR,45,GGjBRb8FY5HhDE394,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_C.png""}",16,13,3,2,3,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
jepinyMxPNRFWohYy,46,xP7udwaEWKFr7npQ2,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,14,3,2,3,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
4QpcxnKDCGQeCzitF,47,oqTrmowNnJQPtC2qX,pSSWgp47YCcaAuDB7,2021-01-19T02:37:43Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,15,3,2,3,,"{""room_num"":0,""room_members"":[""LdE7WMvojagjxzutR"",""fqG8WAwqvp5mQ7xZg""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""h9yE9SAP59evsbTq3"",""vG7KxAxGB5BaXzjiK""],""room_clicked"":false,""room_correct"":false}",,,,
yoE8etEgcLetRBti6,0,zMCfKHrTn3sfpmtH9,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,0,3,0,0,"{""text"":""Rhombus head upwards normally and it looks like its holding his hand upwards. only ONE of his hads are visible on the left side"",""playerId"":""9wfk37vj6YSiSZ55P"",""role"":""speaker""},{""text"":""hello"",""playerId"":""ntsuD9qoYuXCAYuBE"",""role"":""listener""}","{""room_num"":0,""room_members"":[""6RJGhPcJzNC8ZJW4h"",""ntsuD9qoYuXCAYuBE""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""9wfk37vj6YSiSZ55P"",""egpLQSgauDTBKeYCv""],""room_clicked"":false,""room_correct"":false}",,,,
qxpR5dvcQAQxmDeCd,1,JS43qe3MTB32neooT,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_C.png""}",16,1,3,0,0,"{""text"":""are you there"",""playerId"":""ntsuD9qoYuXCAYuBE"",""role"":""listener""},{""text"":""its tilted to the left with the square head also a bit on the left. The right part is going upwards"",""playerId"":""9wfk37vj6YSiSZ55P"",""role"":""speaker""},{""text"":""The individual is facing right"",""playerId"":""6RJGhPcJzNC8ZJW4h"",""role"":""speaker""}","{""room_num"":0,""room_members"":[""6RJGhPcJzNC8ZJW4h"",""ntsuD9qoYuXCAYuBE""],""room_clicked"":""/experiment/tangram_D.png"",""room_correct"":true}","{""room_num"":1,""room_members"":[""9wfk37vj6YSiSZ55P"",""egpLQSgauDTBKeYCv""],""room_clicked"":false,""room_correct"":false}",,,,
6Hvmeh66iQiSYYkWP,2,9doPz5JYavYJxuWpt,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_A.png""}",16,2,3,0,0,"{""text"":""The square is on the right and it looks like its about to fall down. It looks like its standing on one feet and tghe other is in the air"",""playerId"":""9wfk37vj6YSiSZ55P"",""role"":""speaker""}","{""room_num"":0,""room_members"":[""6RJGhPcJzNC8ZJW4h"",""ntsuD9qoYuXCAYuBE""],""room_clicked"":false,""room_correct"":false}","{""room_num"":1,""room_members"":[""9wfk37vj6YSiSZ55P"",""egpLQSgauDTBKeYCv""],""room_clicked"":false,""room_correct"":false}",,,,
GjQHGWS4unv3yAwav,3,gseXELA7pfbn7ZEbd,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,3,3,0,0,"{""text"":""are you there?"",""playerId"":""ntsuD9qoYuXCAYuBE"",""role"":""listener""},{""text"":""It has a triangle shape on the right and also is kinda the shortest i think."",""playerId"":""9wfk37vj6YSiSZ55P"",""role"":""speaker""}",,,,,,
xp5cCnsELEZkjovaE,4,msQ7yLmFSugRW5hJf,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,4,3,0,1,,,,,,,
xF25NWfEZdsNwdqAx,5,cSbPQtg8zJnF6888k,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_D.png""}",16,5,3,0,1,,,,,,,
usofki3cdAyrp2Amx,6,e6pR5HZvpZYXximhw,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,6,3,0,1,,,,,,,
hNodnqPD4mPHadKf3,7,gApmo5MoRLkMWH85d,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_C.png""}",16,7,3,0,1,,,,,,,
wnHsnFyd4dkA6uABy,8,odBNS6kvCQ6aXRAax,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_B.png""}",16,8,3,0,2,,,,,,,
tFBoKLiS4cufzobGv,9,K8SDqmCRoaJqzQKwa,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_D.png""}",16,9,3,0,2,,,,,,,
jTzivB6ixcRbMZzN8,10,awSZNqWqMR9JQ8LTy,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_C.png""}",16,10,3,0,2,,,,,,,
PEhqqyFQ9AaKAztXc,11,foWGJqfa54evzB3YF,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,11,3,0,2,,,,,,,
PiJFonv7n4rg329E5,12,ZdcmjpoxLjsjcRL4K,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,12,3,0,3,,,,,,,
vqmdJcrvb2dtZdn2x,13,sdD6yHsr58v6o6dAA,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_D.png""}",16,13,3,0,3,,,,,,,
RNqhY9KRTj2DBeq9L,14,6eMkuvXnESXzwYFtx,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,14,3,0,3,,,,,,,
viE6eNKLpLRAty3iu,15,9iYSsApcvYLpywybu,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_C.png""}",16,15,3,0,3,,,,,,,
roBsNFpFKdhxMvTAy,16,"zqYLzpTrJxx4yYdHT,WLzKRnihPJm3QRvZ2",5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_C.png""}",16,0,3,1,0,,,,,,,
8dKDPqpqf5Byx6cXa,17,octDJn8vx2RAaSMyG,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,1,3,1,0,,,,,,,
X4coeTem5hzjfzfNQ,18,NfMnS6jvKCe82wZoQ,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_D.png""}",16,2,3,1,0,,,,,,,
QkDGHBrDep8pECQP4,19,bmbqiSciiZYruQFiJ,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,3,3,1,0,,,,,,,
LJ5b8DsXxfADZTXK7,20,GG9rtJGqqomZuZhtW,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,4,3,1,1,,,,,,,
WzvrkZ7TvZEouPFZB,21,mYNwbBGg2x8TCh4eu,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,5,3,1,1,,,,,,,
di9JuHMR5N5MWSATe,22,Ho8Tf5NDT6hcXRtnb,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,6,3,1,1,,,,,,,
5YCy9S5huuJrrZ2cY,23,rFPdyRNEdPLKNe4wW,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,7,3,1,1,,,,,,,
otaRGEggZ2difA4g4,24,swQNRT2LcycyRq3HT,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,8,3,1,2,,,,,,,
q8vvSc29ngZnTcxGR,25,igdLx4sdMRznB2LDK,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_A.png""}",16,9,3,1,2,,,,,,,
AiBqrwFcM9X4t2Eez,26,hKcY4SDoSzetgmP2h,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_C.png""}",16,10,3,1,2,,,,,,,
ANRNK5zBqBmD4dWE8,27,wfXdo5gx3pLZCb2uS,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_D.png""}",16,11,3,1,2,,,,,,,
zZysT5pDYJNTerNbr,28,PcLhRBkJAqGW7gTcz,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,12,3,1,3,,,,,,,
ctzqE6hmsa3LKx4ZS,29,PcJvo3SKs9d9qXeEE,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_A.png""}",16,13,3,1,3,,,,,,,
exhN7sNy2z2PfaLTW,30,7B5KCKBKGokSMiMvs,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_C.png""}",16,14,3,1,3,,,,,,,
thp53xfP4dRxtfehj,31,Ts59yWHMx2mtyoPEp,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,15,3,1,3,,,,,,,
budvz4QtdxSzqKKcY,32,"TeTNKm7TGi4A5T6RT,rthRzrHiGAwFdSc4f",5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_A.png""}",16,0,3,2,0,,,,,,,
fCX9EcTtqBGYiQkQ7,33,Abuqcx69BBrmtGAa9,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_D.png""}",16,1,3,2,0,,,,,,,
weJGHWiXP3QFc9QeY,34,taqtdG7MMvfCcmwZq,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_B.png""}",16,2,3,2,0,,,,,,,
LCs2tmkKaC28q8LDa,35,bjFSQ8np9ZYqiNwXz,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_C.png""}",16,3,3,2,0,,,,,,,
byHZnjRk7Re5FARqS,36,ZPSnQjNPesYsW24sR,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,4,3,2,1,,,,,,,
a3vunHKcxJruBjB2B,37,QLFgp9rqCdWNBCqSp,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,5,3,2,1,,,,,,,
uQJvxT8RRCgnoJqhT,38,3Gj2RP9vAzcShwDA7,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,6,3,2,1,,,,,,,
xFsFyzhEuSnkGZH4A,39,j3CB4z2iaF7nPTJP6,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,7,3,2,1,,,,,,,
6YL2dHw9QxEFtPh6Z,40,ZKGYN2uHno8YxQiqw,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_C.png""}",16,8,3,2,2,,,,,,,
2PzCQmhczD2ysQTYr,41,q2S2GaQoHMP6xNr7J,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_D.png""}",16,9,3,2,2,,,,,,,
EKdmZoRkPxnWjeZSE,42,23DwrhZgTxBoqizaB,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,10,3,2,2,,,,,,,
hEf8fNFTWFdFRZTGM,43,gmPGWPn2xiBrALdzS,5NYGqEXL8rEXbeNcL,2021-01-19T02:58:25Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_A.png""}",16,11,3,2,2,,,,,,,
